mean_abs_fbme_d1_cgm,total_demand,total_renewables,renewable_share,hourly_d1_overloads,hourly_d1_overload_mw,sum_abs_np_diff,mean_line_loading,max_line_loading,d1_cgm_objective,d0_objective,n_ptdf_rows_raw,n_unique_cnec_idx,n_matched_lines,status,reason,strategy,t
6.03401924234099,44552.40523131921,2320.3007993748906,0.05208025890695971,1,3.139990969269377,406.16536514460086,0.3485525184612629,1.0112066809472648,2035612.2289782483,0.0,180,60,60,ok,,dynamic_gen,1951
87.63426915876956,46851.32863818903,5471.442982691742,0.11678309114657442,3,132.84263343502124,4269.61343589924,0.3618898666295604,1.1935018533864161,2001474.0381999486,141644.6682766988,201,67,67,ok,,dynamic_gen,1952
40.126072873959544,46740.971805216745,9238.829924997446,0.1976602019208831,3,182.4240764958957,33.3969920514125,0.37762113214323384,1.2542938423692165,1786196.4343454451,202770.84374300827,183,61,61,ok,,dynamic_gen,1953
48.090254027108784,45723.27350114994,11691.649437546113,0.25570455792610886,4,148.06598654605335,1273.323080327299,0.39810433130250383,1.2085684726273018,1588962.4992724997,156794.11192566802,198,66,66,ok,,dynamic_gen,1954
39.9306252475853,44641.62141797511,12966.682752576802,0.29046173370745265,6,133.80590304594477,2574.376590018861,0.4137447912200571,1.1453559680610828,1459334.3302843922,115085.10636704345,207,69,69,ok,,dynamic_gen,1955
64.45152578745501,44124.229583389344,13268.419770767176,0.30070598163513546,6,121.13290278479423,2345.6391904837114,0.4140248309895894,1.129920847092714,1413926.8840404763,96676.1465454892,222,74,74,ok,,dynamic_gen,1956
28.545787037350685,44164.937515551996,12425.602425226058,0.28134540937254976,4,97.81736435152663,1200.3520020621515,0.3962987377826248,1.1273625980413375,1461083.655886597,76796.42605210133,207,69,69,ok,,dynamic_gen,1957
28.401481665696682,44786.57002128271,11438.011054288618,0.2553893064115703,3,67.61011421028633,947.4440152408135,0.3796133324625377,1.1135200225800495,1552275.9216712876,61223.16034791064,198,66,66,ok,,dynamic_gen,1958
41.531350518172204,44199.68440593365,9898.23504658038,0.2239435683674605,3,97.94754419265797,1085.8547882129244,0.3617359583870452,1.150716856625207,1605053.6053456017,98624.47329524002,189,63,63,ok,,dynamic_gen,1959
47.8267363950061,44436.88511680421,7878.717770635609,0.17730130610923941,3,98.49698160620602,1452.221262385722,0.3481836761927189,1.1513905238508695,1732515.690799607,99301.84381278876,189,63,63,ok,,dynamic_gen,1960
93.7301565255797,44827.854113617504,5133.02680313719,0.1145052982042679,3,88.62546770267653,3098.914818081043,0.3522352661605229,1.1392870244886155,1912208.2132583156,87131.80894223426,183,61,61,ok,,dynamic_gen,1961
2.1902116920752333,46623.6124101522,2676.3936869921736,0.05740425395286175,3,4.240707735720264,92.065577734008,0.34346731990178375,1.0062726051694326,2160504.024744671,0.0,174,58,58,ok,,dynamic_gen,1962
2.0276994958337777e-12,48676.626223549465,2090.7989414999997,0.042952831856051754,0,0.0,2.3646862246096134e-11,0.32040301148037753,0.9971418187401146,2320874.42227318,0.0,192,64,64,ok,,dynamic_gen,1963
6.622260346834475e-13,51417.442322447474,2042.0336385,0.03971480389269583,0,0.0,1.0459189070388675e-11,0.3164969988933366,0.9813738782660635,2517432.097432814,0.0,189,63,63,ok,,dynamic_gen,1964
7.281933523184924e-13,48562.52434945819,1974.0938295,0.04065056040526907,0,0.0,9.094947017729282e-12,0.3146634534129517,0.9950481648569522,2319242.691054155,0.0,192,64,64,ok,,dynamic_gen,1965
2.143640127054075e-13,45253.83592089186,1873.4703194999997,0.04139914951685,0,0.0,3.183231456205249e-12,0.32354426215617516,0.9708107885901482,2110994.3572801393,0.0,177,59,59,ok,,dynamic_gen,1966
4.657840101908116e-13,42022.61887547237,1790.753205,0.04261403151256766,0,0.0,5.002220859751105e-12,0.3277370048978428,0.9634002276000098,1912773.978326398,0.0,180,60,60,ok,,dynamic_gen,1967
5.397203663524868e-13,38258.94119096483,1744.9108605,0.04560792343391027,0,0.0,5.9117155615240335e-12,0.3086438912050479,0.9377163136041878,1678614.0487186932,0.0,174,58,58,ok,,dynamic_gen,1968
1.5796666013668506e-13,37032.14106442285,1730.409483,0.046727232972830234,0,0.0,1.3642420526593924e-12,0.3008966485711168,0.9274171419775133,1599136.7673703108,0.0,174,58,58,ok,,dynamic_gen,1969
1.3443585516022192e-13,35954.03458230736,1712.8340235,0.047639549869679144,0,0.0,1.8189894035458565e-12,0.29222790005215243,0.9161855194994449,1529413.2745299472,0.0,177,59,59,ok,,dynamic_gen,1970
1.669227614214073e-13,35893.09456409975,1732.812393,0.048277040863820016,0,0.0,1.5916157281026244e-12,0.2916619244658331,0.9139774604675817,1519622.9708778132,0.0,177,59,59,ok,,dynamic_gen,1971
1.7409981049602991e-13,36612.80725913474,1665.9396254999997,0.045501553970144014,0,0.0,1.1368683772161603e-12,0.297751517623801,0.9225005150128255,1565909.0693915244,0.0,174,58,58,ok,,dynamic_gen,1972
1.0624589767256695e-12,37985.28726920281,1660.6135620000002,0.04371728322682371,0,0.0,1.318767317570746e-11,0.3067698369590209,0.9340506841366946,1647867.4919636957,0.0,174,58,58,ok,,dynamic_gen,1973
8.549896049320614e-13,40409.193113414796,1695.7114184999998,0.04196350602054135,0,0.0,7.73070496506989e-12,0.3243432593531581,0.9669960806326655,1791262.8010454196,0.0,177,59,59,ok,,dynamic_gen,1974
7.209662305473258e-13,45276.948807797555,2071.9929228324895,0.045762644731829914,0,0.0,8.185452315956354e-12,0.3212938786181183,0.9673959600553007,2063401.1166274033,0.0,186,62,62,ok,,dynamic_gen,1975
43.315640396512954,47691.41448918899,4472.4270957717,0.09377845349471738,5,64.97442288939561,2043.5473419990626,0.3446865787267887,1.0979351549718799,2064592.014321803,45552.619410263986,186,62,62,ok,,dynamic_gen,1976
104.15141676177028,47923.45191851685,7762.573380627121,0.16197859440145604,3,169.81871014089717,3841.9450912572556,0.3616900835898877,1.2388383565005134,1876757.9635946276,187230.39578377185,201,67,67,ok,,dynamic_gen,1977
49.458768289958584,46620.510009225305,10756.44893460898,0.23072353632511708,4,217.64618425258618,849.9169027587031,0.3854421547351963,1.2951026128197767,1619888.836059147,259909.00386875513,201,67,67,ok,,dynamic_gen,1978
51.06420032665153,45788.335280589024,11752.127510317943,0.2566620393229278,5,230.36517543837851,955.0650624713137,0.3912808129768706,1.3003578026280609,1503387.6955436026,268452.89052656613,201,67,67,ok,,dynamic_gen,1979
56.825419567129465,45884.24378924447,12102.849099443227,0.26376917433866925,6,247.05273770194657,806.0990076940247,0.39681069465182617,1.309349494388527,1483948.1588583188,283071.5813952144,201,67,67,ok,,dynamic_gen,1980
41.63213555978731,45734.90750462593,11034.861481515663,0.24127875366096507,3,190.27519373245758,226.00392787528597,0.37489909948489836,1.263920125976205,1530480.8149231733,212450.04507691765,186,62,62,ok,,dynamic_gen,1981
55.48167079367555,45776.78991713951,9295.369716035759,0.20305857472446825,3,160.92334478950426,1642.5011709111482,0.3619817742131006,1.2279317164542383,1634863.8574565593,176263.79961919,186,62,62,ok,,dynamic_gen,1982
75.68809479076678,45022.972971914896,7206.9469657453565,0.16007265824584738,3,97.45265027395641,3516.55844882366,0.34191057195794033,1.150110065378401,1701194.5327135164,98014.34638797274,186,62,62,ok,,dynamic_gen,1983
38.5622777551507,45316.88113972848,5461.840285469068,0.12052551164384462,3,35.12236254227281,2261.78823140036,0.3392601772110316,1.0736866712382378,1821537.8894959805,21170.836608012927,171,57,57,ok,,dynamic_gen,1984
6.284047999585226e-13,45888.67579056864,4124.398814611596,0.08987835764612043,0,0.0,6.821210263296962e-12,0.3272539436650187,0.9776456123458718,1938138.299923654,0.0,177,59,59,ok,,dynamic_gen,1985
2.836926995254984e-13,46731.62028242267,3456.5120850110775,0.07396516671413568,0,0.0,4.092726157978177e-12,0.3140803604964385,0.962132025842258,2025447.5094199623,0.0,192,64,64,ok,,dynamic_gen,1986
7.191469627929779e-12,48092.710049087545,3284.342952,0.06829190845447715,0,0.0,8.458300726488233e-11,0.3104923947621491,0.976272180700091,2128902.0131488377,0.0,192,64,64,ok,,dynamic_gen,1987
6.489173619239304e-13,50620.81224443119,3595.8624810000006,0.07103525845529242,0,0.0,4.092726157978177e-12,0.31229449363075523,0.9687127964144959,2282856.0564769963,0.0,189,63,63,ok,,dynamic_gen,1988
3.043520957220701e-13,47658.04151921786,4110.929329500002,0.08625888094545997,0,0.0,1.8189894035458565e-12,0.3110489363158411,0.9771233245771265,2029918.5259395526,0.0,192,64,64,ok,,dynamic_gen,1989
3.0333390880561864e-13,44754.50449170219,4629.461097,0.10344123233133631,0,0.0,5.002220859751105e-12,0.32198242593261084,0.9644609885748856,1801158.7748343297,0.0,177,59,59,ok,,dynamic_gen,1990
3.845587386382768e-13,42081.365053024485,4676.704216499999,0.11113480303234302,0,0.0,4.547473508864641e-12,0.32626725676412704,0.9612637965062647,1633785.4551812967,0.0,180,60,60,ok,,dynamic_gen,1991
3.302983153684557e-13,39669.91313253351,4770.892659,0.120264761938371,0,0.0,3.637978807091713e-12,0.3146193107534765,0.9416668980302515,1479381.814546041,0.0,171,57,57,ok,,dynamic_gen,1992
2.8855734534939786e-13,37545.743537876435,4779.430389000001,0.12729619761500993,0,0.0,2.2737367544323206e-12,0.29896606376053586,0.9306567724916064,1351648.9702590127,0.0,174,58,58,ok,,dynamic_gen,1993
1.1275886920283189e-13,36917.6181502058,5059.313307,0.13704332945899428,0,0.0,2.7284841053187847e-12,0.2922169544909854,0.9355455349712465,1292431.6226742677,0.0,177,59,59,ok,,dynamic_gen,1994
4.791612058960663e-13,35650.75273169314,5706.365302499999,0.16006296824771113,0,0.0,4.092726157978177e-12,0.28282797366153345,0.9442107895019534,1162565.4659064296,0.0,189,63,63,ok,,dynamic_gen,1995
11.494065632518426,35730.61739555501,6128.434989,0.17151774684314283,0,0.0,578.9395215153984,0.2672592385396903,0.8878736151105733,1145521.5482277395,0.0,189,63,63,ok,,dynamic_gen,1996
16.110113288145378,36040.502928142276,6418.2263250000005,0.17808370592931763,0,0.0,811.4431896239453,0.26459423665275944,0.8807847326328809,1148103.9223117696,0.0,189,63,63,ok,,dynamic_gen,1997
10.732375300431608,36448.15840994114,6539.473317000002,0.17941848373926012,0,0.0,540.5742771797827,0.2730204927003726,0.9147104742703716,1164415.547569763,0.0,189,63,63,ok,,dynamic_gen,1998
0.3146908816543007,36993.02865273686,6573.012425520704,0.17768246247754607,0,0.0,15.85052619977182,0.2857176356464037,0.944769598624834,1192342.8744812936,0.0,189,63,63,ok,,dynamic_gen,1999
5.538471695707384e-13,39616.99503672267,7143.888239198303,0.18032382901773167,0,0.0,4.547473508864641e-12,0.3059745910413388,0.9166488446220369,1318600.6283558414,0.0,177,59,59,ok,,dynamic_gen,2000
3.945348676463053e-13,40980.14568400335,8244.139674839671,0.20117399626663068,0,0.0,5.4569682106375694e-12,0.3114560038831228,0.9329574005905334,1348579.4342123577,0.0,186,62,62,ok,,dynamic_gen,2001
2.021660869006512e-13,41309.42122238395,9201.31850155392,0.22274140448542734,0,0.0,1.8189894035458565e-12,0.3088611995178401,0.9232082565279958,1318417.3691404294,0.0,189,63,63,ok,,dynamic_gen,2002
2.9231923462791635e-13,40874.92997256712,10154.243480854086,0.24842228445820028,0,0.0,4.547473508864641e-12,0.2931660552342962,0.9278343374092533,1237611.656956107,0.0,189,63,63,ok,,dynamic_gen,2003
1.5070424082809486e-11,39645.95816537628,10730.329033910286,0.2706537950010079,0,0.0,1.525677362224087e-10,0.2855831022250327,0.904300801875489,1134300.9411767183,0.0,189,63,63,ok,,dynamic_gen,2004
3.731984882516658e-12,38580.90392716052,10963.277029878465,0.2841633013725332,0,0.0,4.5929482439532876e-11,0.28278445174528427,0.9027109430499237,1064903.739184415,0.0,189,63,63,ok,,dynamic_gen,2005
7.017282566492072e-12,37951.980779251535,10940.027188543474,0.28825971567008224,0,0.0,6.59383658785373e-11,0.28061387327941173,0.9076388624253162,1031136.0667517618,0.0,189,63,63,ok,,dynamic_gen,2006
6.3694330355150355e-12,37243.1043274542,10111.601182240589,0.2715026409543068,0,0.0,7.435119186993688e-11,0.27244538304468324,0.8900297594817922,1030535.6637992715,0.0,189,63,63,ok,,dynamic_gen,2007
9.608957191118604e-13,38141.36019583412,9047.129146641417,0.23719996088732997,0,0.0,1.1596057447604835e-11,0.27425835614953953,0.8706479257664697,1157574.0748759608,0.0,189,63,63,ok,,dynamic_gen,2008
1.868997814978133e-13,39017.74413767916,7830.312006233973,0.20068592327131224,0,0.0,1.8189894035458565e-12,0.28553543685740457,0.8878946374458746,1307430.1492085038,0.0,189,63,63,ok,,dynamic_gen,2009
9.009690097054866,40784.31770549412,7145.6131302980775,0.17520492023176548,1,6.670638049649597,7.275957614183426e-12,0.3195283919639899,1.0238076201711186,1467580.558146419,0.0,177,59,59,ok,,dynamic_gen,2010
4.379765396061057,42568.81871866535,6636.003217499998,0.1558888270157771,1,7.782601491910839,2.2737367544323206e-12,0.33758952916778423,1.0277762365284273,1617109.6425317228,0.0,174,58,58,ok,,dynamic_gen,2011
14.628792594794994,45863.989543192925,6384.874171500001,0.13921323101399571,2,11.957064592760048,1045.0428784220949,0.35940929826116846,1.0291923503910212,1843947.1132025851,0.0,180,60,60,ok,,dynamic_gen,2012
2.7760262072919692,43003.332128488815,6100.798668000001,0.1418680452429022,1,5.307464186943889,6.366462912410498e-12,0.34144220833187716,1.0189424295688196,1686958.9239606534,0.0,171,57,57,ok,,dynamic_gen,2013
9.87603888996482,40652.15542600679,6131.069579999999,0.15081782296044532,1,7.235535414727622,1.4551915228366852e-11,0.3265830736810951,1.025823748434014,1536227.973025035,0.0,174,58,58,ok,,dynamic_gen,2014
13.876573923327152,38909.603305368946,6308.937639000001,0.16214345824824847,1,10.368587317687627,1.0459189070388675e-11,0.3185889497701427,1.0370056637361027,1414352.0094194529,0.0,186,62,62,ok,,dynamic_gen,2015
2.9469403230685095e-13,36263.76499484826,6247.963240500001,0.17229218315824643,0,0.0,4.092726157978177e-12,0.2840908681403878,0.905037025855361,1254420.3823376521,0.0,189,63,63,ok,,dynamic_gen,2016
5.265718172907464e-12,33606.49212091117,5932.124113499998,0.17651720662058676,0,0.0,4.547473508864641e-11,0.25951444366730764,0.8926537724581739,1111985.792786124,0.0,189,63,63,ok,,dynamic_gen,2017
5.5943635450806224e-12,31564.270230738348,5577.087778500001,0.17668990088257594,0,0.0,6.070877134334296e-11,0.2529172854110302,0.9209083605753762,1011260.903637096,0.0,189,63,63,ok,,dynamic_gen,2018
2.731025991836363e-12,31117.48017724689,5228.728246500003,0.16803186558541622,0,0.0,1.8417267710901797e-11,0.24900482212119415,0.9217948799784544,1009736.2108455361,0.0,189,63,63,ok,,dynamic_gen,2019
4.070276277551445e-12,30729.369821287706,4604.0312475,0.1498251110997586,0,0.0,4.229150363244116e-11,0.2422051879992334,0.9128562594990438,1030164.7512432454,0.0,189,63,63,ok,,dynamic_gen,2020
1.638564547294915e-11,30876.467945237524,4120.765987500001,0.1334597595427232,0,0.0,1.745092959026806e-10,0.23728564014730716,0.8890637224954475,1069134.3103379996,0.0,189,63,63,ok,,dynamic_gen,2021
1.506175975451403e-11,30783.61751749576,3832.5388365,0.12449930013331896,0,0.0,1.546140993013978e-10,0.23465959965956296,0.8722361269414804,1082565.0915322918,0.0,189,63,63,ok,,dynamic_gen,2022
4.5469274865080154e-12,31190.563879082776,4126.175384367176,0.13228922055924416,0,0.0,4.558842192636803e-11,0.23694316644858707,0.8616713166143148,1086367.8112190524,0.0,189,63,63,ok,,dynamic_gen,2023
1.2998262504544499e-11,33137.74150085837,5993.188241656902,0.180856871054464,0,0.0,1.2158807294326834e-10,0.25342734862708866,0.8714249237565059,1089183.0825885094,0.0,189,63,63,ok,,dynamic_gen,2024
3.460648793653197e-12,34855.6516941337,8476.195994580126,0.24317996028192732,0,0.0,4.0813574742060155e-11,0.28261808445825815,0.8788401842408451,1047891.7914277328,0.0,186,62,62,ok,,dynamic_gen,2025
9.348955868180377e-13,35463.6336357859,9948.360022999917,0.28052286252362907,1,1.9326762412674725e-12,1.5916157281026244e-11,0.30128992885476563,1.0000000000000069,1005067.4797408145,0.0,189,63,63,ok,,dynamic_gen,2026
0.9696680849820559,34711.25709099165,10457.215266461842,0.30126293723818276,1,22.456726921009874,1.1368683772161603e-11,0.29295343607747243,1.0801484387014555,942831.914281219,4693.70323191965,195,65,65,ok,,dynamic_gen,2027
2.036955461711558,34040.31857052934,9983.026462625745,0.29327065320912193,1,47.17423751733833,1.7053025658242404e-11,0.27636112329162343,1.1683656526280755,932820.272034457,19741.402199702436,195,65,65,ok,,dynamic_gen,2028
5.94974075567511,32276.73660360826,9344.462400331575,0.2895107555355192,1,54.284727557736176,175.7769155458459,0.254638805851895,1.1937431120033755,867463.3261762604,24070.1760551587,198,66,66,ok,,dynamic_gen,2029
6.582475948743009,30823.572009433337,8726.216982588514,0.2831020681158536,1,52.40307238327881,169.6840132219736,0.2434083774615333,1.1870274528185911,827348.3961672522,22924.648858312536,210,70,70,ok,,dynamic_gen,2030
1.529926896975125,30623.998989805114,7892.75581294656,0.2577310629997767,1,13.104221830725294,42.432186687927015,0.24285864583376085,1.0467691896430174,868838.3070924294,0.0,210,70,70,ok,,dynamic_gen,2031
6.111978395047973e-13,31239.293733642215,6776.540957807427,0.21692362879861254,0,0.0,5.684341886080801e-13,0.24967846009905711,0.8296099960683073,972763.4539659806,0.0,189,63,63,ok,,dynamic_gen,2032
7.626177860332372e-12,33652.78437474231,5571.627408903973,0.16556215220888798,0,0.0,7.548806024715304e-11,0.26325949872141957,0.8575020516164231,1178900.0897296108,0.0,189,63,63,ok,,dynamic_gen,2033
5.503413259654574e-13,37679.966697979486,4635.075319450937,0.12301166178311627,0,0.0,7.503331289626658e-12,0.2870949482710153,0.8438951375094382,1470102.737812982,0.0,189,63,63,ok,,dynamic_gen,2034
17.370005710115304,39941.15161357385,4390.853007000001,0.10993305975453611,1,12.978882389066712,9.549694368615746e-12,0.3237007106313698,1.0463218510530268,1626741.6238633199,0.0,186,62,62,ok,,dynamic_gen,2035
23.443127451868925,42088.67785520938,4708.919236500001,0.11188090185914858,1,17.356936398326013,1.2732925824820995e-11,0.3400261774364892,1.0619471999574788,1741021.3189444933,18317.145441234923,177,59,59,ok,,dynamic_gen,2036
27.752016652373577,40689.89391728226,5073.9019245,0.12469685801625933,1,20.736329406087407,5.9117155615240335e-12,0.3342706797017262,1.0740083108345626,1627885.7095716882,42032.70040838788,186,62,62,ok,,dynamic_gen,2037
2.8566649621051273e-13,38597.74553219244,5380.364604,0.13939582558034402,0,0.0,1.5916157281026244e-12,0.2978227876099542,0.8830447418454742,1474474.4648936281,0.0,189,63,63,ok,,dynamic_gen,2038
2.3063320351665634e-12,35638.58688805824,5599.649226000001,0.15712321152319114,0,0.0,2.4101609596982598e-11,0.2701541517999323,0.8425370665258676,1296967.6529479194,0.0,189,63,63,ok,,dynamic_gen,2039
5.2262700881517805e-12,33291.62058683421,5791.647829499999,0.17396713429415972,0,0.0,5.6843418860808015e-11,0.26303941400297565,0.8776976925755271,1156178.7040583673,0.0,189,63,63,ok,,dynamic_gen,2040
1.5280135093593344e-12,31549.711106388364,5929.0480005,0.1879271724709851,0,0.0,1.864464138634503e-11,0.24501116553261204,0.8660321232906097,1049465.3804326563,0.0,186,62,62,ok,,dynamic_gen,2041
7.598779671684749e-13,30890.428749408686,5915.396266500002,0.19149608814067484,0,0.0,7.73070496506989e-12,0.2386233405215289,0.8582625242336104,1015705.5348281276,0.0,192,64,64,ok,,dynamic_gen,2042
8.412606108591328e-13,31914.730735448553,5972.904153,0.18715195194693385,0,0.0,8.640199666842818e-12,0.24598360550893825,0.8639016082127285,1067054.1250036005,0.0,186,62,62,ok,,dynamic_gen,2043
2.6850333317486367e-11,33507.03801119638,5967.7315965,0.17810382387443144,0,0.0,2.764863893389702e-10,0.26107293147532334,0.8758286926782485,1150603.7219263804,0.0,189,63,63,ok,,dynamic_gen,2044
2.2070533376447296e-13,36876.84373802327,5809.541913,0.15753902243563894,0,0.0,9.094947017729282e-13,0.2737229752995283,0.8437040155628927,1339276.0812266958,0.0,189,63,63,ok,,dynamic_gen,2045
21.656128811341656,44854.80068166858,5725.8196800000005,0.12765232690778736,2,20.768105236267104,1430.88701610011,0.34954396463028975,1.041563240779744,1814513.3439726047,0.0,177,59,59,ok,,dynamic_gen,2046
38.97851997764731,49010.998563452886,6310.629079238507,0.1287594471487527,6,65.33504948082157,2334.7999979342035,0.365278546094903,1.0932405739227493,2031383.2476731753,40832.23125136827,180,60,60,ok,,dynamic_gen,2047
93.58660943925679,49922.1293956796,9498.623455858333,0.1902687960397853,6,173.75795754036915,3096.0477870184586,0.37259957957666984,1.2365811725897775,1906451.457945742,184960.8036533474,201,67,67,ok,,dynamic_gen,2048
44.09931145900301,48519.112896487786,12796.329529919944,0.2637379120516906,3,173.23463941224685,346.7876800600468,0.362255390683021,1.2430266398946648,1637750.5681156036,191441.70306188156,189,63,63,ok,,dynamic_gen,2049
21.294363842832546,47462.191380701974,13837.12447194156,0.2915399409384984,3,59.70911540321748,77.153287748092,0.3620078198236952,1.103832578996716,1512959.2394629982,51482.46282835515,192,64,64,ok,,dynamic_gen,2050
25.351362918512404,47123.3870394743,13964.594866228841,0.2963410684917658,3,35.37825860557945,766.5711411625471,0.3529469015036055,1.0740004263389555,1470888.5626987587,21486.316487222666,189,63,63,ok,,dynamic_gen,2051
5.689603420324194,46017.73566912902,15262.88663918083,0.3316740038867217,1,3.9491791172006856,273.7822397145451,0.35552557462695844,1.0140946871513987,1320467.251139275,0.0,186,62,62,ok,,dynamic_gen,2052
20.883612715343777,45137.0305259929,16453.94802257252,0.3645332409073132,1,8.324375667887182,617.0801465111739,0.3633004088319659,1.0297098377378113,1197592.6784155923,0.0,213,71,71,ok,,dynamic_gen,2053
9.57751491852166,44062.004284797724,16846.91161180101,0.3823455579303625,1,6.309383271946274,369.05046577291444,0.3677811691494438,1.0225182957513932,1113271.432327215,0.0,267,89,89,ok,,dynamic_gen,2054
5.895048312394383e-13,43787.72988285031,15417.493340728182,0.35209620096716915,0,0.0,2.0463630789890885e-12,0.3494723114397418,0.9646208089847255,1176791.801830566,0.0,195,65,65,ok,,dynamic_gen,2055
8.096385018944555e-13,43478.664270508016,13282.462619920407,0.3054938058189158,0,0.0,7.73070496506989e-12,0.33618411625182937,0.942392638261684,1284750.561833189,0.0,186,62,62,ok,,dynamic_gen,2056
35.95308461141588,44645.83181923307,10306.086429293768,0.2308409544483834,3,34.88420418934726,1415.4924589306725,0.32894663777451383,1.073394664409202,1542598.970534368,20877.224555377885,189,63,63,ok,,dynamic_gen,2057
40.89471795046255,46654.747219454635,7196.291615594479,0.15424564582344766,4,72.91676758201612,2359.389993339793,0.3711293250900624,1.099976666227013,1852980.086158083,97744.24463156209,180,60,60,ok,,dynamic_gen,2058
23.948355727490192,48186.11447699495,5955.296066999999,0.12358946413583898,7,88.64141710088757,1439.484400130139,0.38315308693389616,1.0735253439038128,2016398.50516957,42977.38527028704,180,60,60,ok,,dynamic_gen,2059
39.03339524819035,49591.32481684211,5720.885088000002,0.11536060206355055,8,93.00447784998403,623.606704984315,0.3744184753537919,1.0656411357532953,2114739.745553402,12183.861377141056,192,64,64,ok,,dynamic_gen,2060
17.085854915132284,47208.171224806065,5700.196564500002,0.1207459729239579,5,30.1188137303796,1251.995323850636,0.37375853944973025,1.052658356345804,1961980.500990403,54.39145878563944,174,58,58,ok,,dynamic_gen,2061
7.439279152305687,43367.02215715171,5617.831520999999,0.12954155580805898,1,14.223103360415962,2.7284841053187847e-12,0.3509838546336065,1.0507624967715243,1720919.8626078586,0.0,171,57,57,ok,,dynamic_gen,2062
13.004305109694512,39040.92350460468,5548.9369005,0.14213129204911176,1,9.580327583691485,1.0913936421275139e-11,0.3183202777724855,1.0341923513957407,1445745.8102430273,0.0,183,61,61,ok,,dynamic_gen,2063
4.3964519719271703e-13,36908.776307564025,5544.7996995,0.1502298437990657,0,0.0,4.547473508864641e-12,0.29458852326695806,0.9602927209299904,1299969.1928673808,0.0,189,63,63,ok,,dynamic_gen,2064
1.3207438661789187e-13,35794.41605461671,5554.494528000001,0.1551776824498186,0,0.0,6.821210263296962e-13,0.2800131237928484,0.9040503150252714,1217756.569716926,0.0,189,63,63,ok,,dynamic_gen,2065
1.3153779472365088e-13,35570.28974765248,5551.070016000001,0.15605917341076347,0,0.0,1.3642420526593924e-12,0.2778061433072496,0.9078074527404253,1195398.3820668524,0.0,189,63,63,ok,,dynamic_gen,2066
3.685632202821901e-13,36266.025315523584,5596.230196500001,0.15431054679445524,0,0.0,3.410605131648481e-12,0.28588946468236853,0.9516370604939924,1228462.1406093359,0.0,189,63,63,ok,,dynamic_gen,2067
1.8151561347205282e-13,37847.56282805367,5507.5859175000005,0.1455202265604702,0,0.0,2.2737367544323206e-12,0.2946106426684121,0.9388461737428673,1331395.5249753373,0.0,177,59,59,ok,,dynamic_gen,2068
7.805854348571524e-13,41258.010007023375,5492.831328,0.13313369517979545,0,0.0,1.2732925824820995e-11,0.31620674476794686,0.9397862581863932,1544218.3385019947,0.0,177,59,59,ok,,dynamic_gen,2069
1.8409922285004677e-13,47026.79157061365,5628.028803000001,0.11967707374952778,0,0.0,4.547473508864641e-13,0.32140422874989927,0.9723598705805361,1893980.5424457644,0.0,180,60,60,ok,,dynamic_gen,2070
4.710959029211341e-13,50278.417982131046,6477.760273324353,0.12883779031445558,0,0.0,5.4569682106375694e-12,0.31928764630534395,0.991380062250682,2039594.6783654059,0.0,192,64,64,ok,,dynamic_gen,2071
41.829822058689224,50052.7183146967,8928.224221948898,0.17837641036425694,5,67.22594370750272,2083.7953364825325,0.34994177764598755,1.0945021486349544,1869833.2431040746,42100.7411078646,186,62,62,ok,,dynamic_gen,2072
69.18067345209445,47795.101160168386,11336.050789911982,0.23718018195888352,3,79.78174320746933,3132.0791843451693,0.35479507575086533,1.1284437014853004,1563275.7439509544,76228.87788781873,180,60,60,ok,,dynamic_gen,2073
61.90912353920204,47466.446101973146,12675.181630093624,0.2670345616957138,3,45.59863531702541,2045.5100531044664,0.35946413024224394,1.0865316676680845,1439597.7035206337,34086.44471318248,186,62,62,ok,,dynamic_gen,2074
30.02501801030588,47314.09605645419,13832.820780144957,0.29236151449749614,1,11.37464651674378,959.6504308072508,0.3574233311728774,1.04059630605585,1353251.2355175558,0.0,189,63,63,ok,,dynamic_gen,2075
5.656327256141632,46627.822811410195,14606.934104144913,0.3132664839021924,0,0.0,284.90105241270294,0.3451187587283214,0.9661359064628849,1274800.8121704801,0.0,189,63,63,ok,,dynamic_gen,2076
1.1561006034424366,46429.04755202035,14848.696934551632,0.31981480813093904,0,0.0,58.231121308977436,0.3450642699422862,0.948378623716859,1252198.09959081,0.0,189,63,63,ok,,dynamic_gen,2077
0.5968453236617757,45003.47216608846,14886.620104536172,0.33078825672819334,0,0.0,30.062238823642474,0.3288654328569757,0.9112368318173802,1172022.1254918082,0.0,189,63,63,ok,,dynamic_gen,2078
3.0213299918519227e-13,44861.293563608524,14569.816658378613,0.3247747780103614,0,0.0,1.3642420526593924e-12,0.32863830404140587,0.9111985799038338,1196453.7697488016,0.0,189,63,63,ok,,dynamic_gen,2079
3.345322210252513e-11,44567.5626758479,13724.892183415108,0.307956983944579,0,0.0,3.5697667044587433e-10,0.3305671374980001,0.8814051941684056,1256586.76799816,0.0,189,63,63,ok,,dynamic_gen,2080
1.366934404787145e-11,45369.93219557901,12801.205077249855,0.2821517348112159,0,0.0,1.4097167877480388e-10,0.3413326580844261,0.9229838856374376,1403855.9801110576,0.0,189,63,63,ok,,dynamic_gen,2081
