mean_abs_fbme_d1_cgm,strategy,t
28.017434904629404,dynamic_gen,2430
53.718350601145886,dynamic_gen,2431
45.19200407177752,dynamic_gen,2432
53.6244894583766,dynamic_gen,2433
120.82946082217133,dynamic_gen,2434
45.35058154052691,dynamic_gen,2435
43.015072861035286,dynamic_gen,2436
42.74399242239738,dynamic_gen,2437
31.368407971341597,dynamic_gen,2438
49.28167677339522,dynamic_gen,2439
46.305645584728474,dynamic_gen,2440
31.459322536729218,dynamic_gen,2441
39.03951611269813,dynamic_gen,2442
39.44331633054236,dynamic_gen,2443
39.638475842716886,dynamic_gen,2444
26.881498230390232,dynamic_gen,2445
16.976279494224357,dynamic_gen,2446
3.1667419799206473,dynamic_gen,2447
28.357399698066423,dynamic_gen,2448
41.193481124207715,dynamic_gen,2449
33.83586246913781,dynamic_gen,2450
2.0637814489992534,dynamic_gen,2451
9.271209841315303e-13,dynamic_gen,2452
2.489582048235706e-11,dynamic_gen,2453
19.646164390924095,dynamic_gen,2454
49.51761787571896,dynamic_gen,2455
46.89720629792591,dynamic_gen,2456
49.18968298855656,dynamic_gen,2457
53.73348257561203,dynamic_gen,2458
57.50871244439871,dynamic_gen,2459
54.17381766718723,dynamic_gen,2460
40.98166748346093,dynamic_gen,2461
40.64028493205357,dynamic_gen,2462
25.12856220560062,dynamic_gen,2463
21.320794637108744,dynamic_gen,2464
31.64310280110839,dynamic_gen,2465
46.580472070670545,dynamic_gen,2466
23.46001780929536,dynamic_gen,2467
15.325205178909307,dynamic_gen,2468
7.855966250856783,dynamic_gen,2469
2.7515571035807726e-13,dynamic_gen,2470
8.146064099473362e-13,dynamic_gen,2471
5.296417704099124e-13,dynamic_gen,2472
1.920908358333579e-13,dynamic_gen,2473
1.2494479180276705,dynamic_gen,2474
8.409354599492206,dynamic_gen,2475
13.87543479524011,dynamic_gen,2476
15.547512808366228,dynamic_gen,2477
30.256200287460352,dynamic_gen,2478
58.49779447658949,dynamic_gen,2479
87.44124832742898,dynamic_gen,2480
73.28869671534356,dynamic_gen,2481
128.5574336262016,dynamic_gen,2482
43.13628342635597,dynamic_gen,2483
43.01825506778214,dynamic_gen,2484
27.556409198112075,dynamic_gen,2485
35.330258422625214,dynamic_gen,2486
55.128195320308514,dynamic_gen,2487
14.700563556093599,dynamic_gen,2488
5.467938407452654,dynamic_gen,2489
33.97811048910371,dynamic_gen,2490
30.443289698836036,dynamic_gen,2491
30.065590757513412,dynamic_gen,2492
35.711194647931514,dynamic_gen,2493
30.186298454022545,dynamic_gen,2494
26.21841527647139,dynamic_gen,2495
3.090069749405944e-13,dynamic_gen,2496
2.48284125735031e-13,dynamic_gen,2497
1.3371069200308188e-13,dynamic_gen,2498
5.000369270285046e-13,dynamic_gen,2499
3.509430402527375e-13,dynamic_gen,2500
4.757367981025715e-13,dynamic_gen,2501
3.032301128603707e-13,dynamic_gen,2502
3.8331460269442926e-13,dynamic_gen,2503
1.1773988000620877e-12,dynamic_gen,2504
5.493856957684358e-13,dynamic_gen,2505
54.601467047583945,dynamic_gen,2506
19.85246443298907,dynamic_gen,2507
25.915510738320382,dynamic_gen,2508
31.219987508974565,dynamic_gen,2509
27.141820775537862,dynamic_gen,2510
22.36443646505863,dynamic_gen,2511
1.000521681144553e-12,dynamic_gen,2512
6.054546892597682e-13,dynamic_gen,2513
1.0207299097814465e-11,dynamic_gen,2514
2.980320983092473e-13,dynamic_gen,2515
6.074585004098901,dynamic_gen,2516
22.254742078145007,dynamic_gen,2517
5.097192783283633e-13,dynamic_gen,2518
3.1257207693054805e-13,dynamic_gen,2519
1.4793432914927078e-12,dynamic_gen,2520
2.800639363455968e-13,dynamic_gen,2521
4.366018214107099e-13,dynamic_gen,2522
9.019100084445599e-13,dynamic_gen,2523
1.4142647199686707e-11,dynamic_gen,2524
2.408178535529447e-11,dynamic_gen,2525
4.094121912858691e-13,dynamic_gen,2526
8.77480472998007e-13,dynamic_gen,2527
1.8623989899765263e-12,dynamic_gen,2528
7.457737824332519e-13,dynamic_gen,2529
1.4895124358476251e-12,dynamic_gen,2530
1.4564166191077324e-12,dynamic_gen,2531
49.18379035263575,dynamic_gen,2532
44.83788609320676,dynamic_gen,2533
1.1121117899137066e-12,dynamic_gen,2534
5.403098727634886e-13,dynamic_gen,2535
8.720121481506212e-13,dynamic_gen,2536
3.6193589617242183e-11,dynamic_gen,2537
2.7406943761507745e-13,dynamic_gen,2538
4.087097291967665,dynamic_gen,2539
2.0374762708138103,dynamic_gen,2540
1.125438726733217,dynamic_gen,2541
2.3584392495093136e-13,dynamic_gen,2542
3.952809735988632e-13,dynamic_gen,2543
2.1268364824038254e-11,dynamic_gen,2544
1.3725350906598913e-11,dynamic_gen,2545
9.554551252674167e-12,dynamic_gen,2546
2.103576409493704e-11,dynamic_gen,2547
6.351749541832298e-12,dynamic_gen,2548
2.9320592078232873e-13,dynamic_gen,2549
19.72094183137781,dynamic_gen,2550
53.9790792956166,dynamic_gen,2551
100.08763772315723,dynamic_gen,2552
43.70406055111841,dynamic_gen,2553
49.47312220055103,dynamic_gen,2554
69.58477299585712,dynamic_gen,2555
60.279831150075296,dynamic_gen,2556
99.7926258452192,dynamic_gen,2557
87.0945614253135,dynamic_gen,2558
103.80635525810555,dynamic_gen,2559
24.20669812908306,dynamic_gen,2560
63.216806068279695,dynamic_gen,2561
66.95111763351626,dynamic_gen,2562
40.569473226125915,dynamic_gen,2563
36.275310629988844,dynamic_gen,2564
33.25361468924889,dynamic_gen,2565
18.69382151407665,dynamic_gen,2566
11.588794612061962,dynamic_gen,2567
1.9456969670237014,dynamic_gen,2568
5.471960031844443e-13,dynamic_gen,2569
1.505063909108581e-13,dynamic_gen,2570
6.368861540288684e-13,dynamic_gen,2571
4.2108962246907407e-13,dynamic_gen,2572
1.584525844331567e-12,dynamic_gen,2573
1.6692538991870112e-13,dynamic_gen,2574
0.9258190930591438,dynamic_gen,2575
74.19475737004609,dynamic_gen,2576
14.39925543905587,dynamic_gen,2577
9.516707864808971,dynamic_gen,2578
44.09299250884981,dynamic_gen,2579
12.115434823692466,dynamic_gen,2580
7.599203811934678,dynamic_gen,2581
16.191206867709106,dynamic_gen,2582
39.45481585525102,dynamic_gen,2583
1.173367258350695e-12,dynamic_gen,2584
2.2469018755412697e-11,dynamic_gen,2585
3.7555123208877417e-13,dynamic_gen,2586
3.937549465610953e-13,dynamic_gen,2587
2.1285618509861222e-13,dynamic_gen,2588
6.211639925914245e-13,dynamic_gen,2589
5.57220447863754e-13,dynamic_gen,2590
5.508153504983112e-13,dynamic_gen,2591
1.6932248511323464e-13,dynamic_gen,2592
4.4307471035959205e-13,dynamic_gen,2593
3.347239579192717e-13,dynamic_gen,2594
1.6035933895328672e-13,dynamic_gen,2595
4.749693095391088e-13,dynamic_gen,2596
1.4167929648022863e-12,dynamic_gen,2597
5.212769079487818e-13,dynamic_gen,2598
3.48887231304594e-13,dynamic_gen,2599
72.90044784777187,dynamic_gen,2600
58.93804292715832,dynamic_gen,2601
20.5495528899066,dynamic_gen,2602
68.28150590733847,dynamic_gen,2603
48.94331456777906,dynamic_gen,2604
55.698739838580956,dynamic_gen,2605
70.32800180045912,dynamic_gen,2606
17.03790238000738,dynamic_gen,2607
47.162019967366504,dynamic_gen,2608
15.708031043445944,dynamic_gen,2609
33.21887253928059,dynamic_gen,2610
6.074040434202769e-13,dynamic_gen,2611
2.9204453067470404e-13,dynamic_gen,2612
2.676079836546613e-13,dynamic_gen,2613
1.6701004212426197e-12,dynamic_gen,2614
2.483095857081143e-13,dynamic_gen,2615
1.7521745345709898e-13,dynamic_gen,2616
2.1543682137007187e-13,dynamic_gen,2617
2.895197191676826e-13,dynamic_gen,2618
2.089557682884549e-13,dynamic_gen,2619
5.221079235958574e-13,dynamic_gen,2620
3.3927169029986137e-13,dynamic_gen,2621
0.2057113835145859,dynamic_gen,2622
38.411883370732696,dynamic_gen,2623
100.08689714223584,dynamic_gen,2624
47.47377187746122,dynamic_gen,2625
55.93087299184549,dynamic_gen,2626
66.29669353394797,dynamic_gen,2627
41.630185422065864,dynamic_gen,2628
40.50070821791554,dynamic_gen,2629
32.42451798249595,dynamic_gen,2630
29.19782476153094,dynamic_gen,2631
24.15724528699721,dynamic_gen,2632
70.26251557796932,dynamic_gen,2633
61.14518270453367,dynamic_gen,2634
14.453631206635952,dynamic_gen,2635
0.9945051211419895,dynamic_gen,2636
0.32719089758461095,dynamic_gen,2637
2.662112216334451e-13,dynamic_gen,2638
4.5027835981701665e-13,dynamic_gen,2639
3.192415305195288e-13,dynamic_gen,2640
1.2426674143269128e-13,dynamic_gen,2641
1.4180189013734675e-13,dynamic_gen,2642
2.299715401034985e-13,dynamic_gen,2643
7.3410957591688435,dynamic_gen,2644
14.530045215004282,dynamic_gen,2645
24.659121922324523,dynamic_gen,2646
54.80673022822408,dynamic_gen,2647
51.28895906469379,dynamic_gen,2648
51.13758296384437,dynamic_gen,2649
50.28452882146849,dynamic_gen,2650
41.0414478764081,dynamic_gen,2651
35.06857055052518,dynamic_gen,2652
31.565969064721813,dynamic_gen,2653
34.83900016367359,dynamic_gen,2654
60.043796384099814,dynamic_gen,2655
1.0516376030581798,dynamic_gen,2656
9.773613394215603e-13,dynamic_gen,2657
13.729356867567827,dynamic_gen,2658
48.5313807838129,dynamic_gen,2659
44.443211279808196,dynamic_gen,2660
29.829571736518215,dynamic_gen,2661
52.859930020056616,dynamic_gen,2662
3.115910196615533e-13,dynamic_gen,2663
1.1262308225605319e-11,dynamic_gen,2664
5.507091521719306e-12,dynamic_gen,2665
1.847331036833606e-11,dynamic_gen,2666
1.4660642061635723e-12,dynamic_gen,2667
6.698647400655216e-12,dynamic_gen,2668
2.3215798423080457e-12,dynamic_gen,2669
1.545564922604744e-11,dynamic_gen,2670
2.1762321816567152e-11,dynamic_gen,2671
1.6135848158468857e-12,dynamic_gen,2672
1.1116133763494235e-12,dynamic_gen,2673
1.4838650559313812e-12,dynamic_gen,2674
1.316892593976336e-12,dynamic_gen,2675
1.1199855688946645e-12,dynamic_gen,2676
1.4853840697895863e-12,dynamic_gen,2677
1.9280618870488227e-12,dynamic_gen,2678
6.546565877357772e-13,dynamic_gen,2679
,dynamic_gen,2680
3.4429279845821994e-12,dynamic_gen,2681
3.450837566326982e-13,dynamic_gen,2682
3.879637571079098e-13,dynamic_gen,2683
7.816983713092732e-13,dynamic_gen,2684
6.740837691085532e-13,dynamic_gen,2685
1.7280238345923777e-13,dynamic_gen,2686
1.4360516944737212e-13,dynamic_gen,2687
4.772763864619138e-13,dynamic_gen,2688
3.068890535626924e-12,dynamic_gen,2689
2.2847138869414973e-12,dynamic_gen,2690
1.569804612139918e-11,dynamic_gen,2691
9.62322148974659e-12,dynamic_gen,2692
1.5577946762626448e-12,dynamic_gen,2693
6.039101988484501e-12,dynamic_gen,2694
1.1412908277609198e-12,dynamic_gen,2695
7.732918136401381e-13,dynamic_gen,2696
7.31938948161325e-13,dynamic_gen,2697
1.8331694934148362e-12,dynamic_gen,2698
43.95867743658564,dynamic_gen,2699
61.16816629932456,dynamic_gen,2700
59.00925473871288,dynamic_gen,2701
57.18255553200134,dynamic_gen,2702
42.34541057646087,dynamic_gen,2703
8.742488628181858e-13,dynamic_gen,2704
1.7841212599223921e-12,dynamic_gen,2705
1.8702987247227558e-13,dynamic_gen,2706
1.5543643069597277e-12,dynamic_gen,2707
6.845958389482453e-13,dynamic_gen,2708
3.0056585107445014e-13,dynamic_gen,2709
4.695537479870049e-13,dynamic_gen,2710
7.449256735079018e-13,dynamic_gen,2711
2.3314997107421667e-13,dynamic_gen,2712
4.2590020988166873e-13,dynamic_gen,2713
1.7373942834034368e-13,dynamic_gen,2714
2.0145912514458236e-13,dynamic_gen,2715
3.563114145757056e-13,dynamic_gen,2716
2.6000593856938514e-13,dynamic_gen,2717
2.3775395966913953e-13,dynamic_gen,2718
36.9435501802791,dynamic_gen,2719
101.94805934551589,dynamic_gen,2720
60.23241579943678,dynamic_gen,2721
70.01387007461864,dynamic_gen,2722
74.24864419782735,dynamic_gen,2723
61.94228519438568,dynamic_gen,2724
64.54685076290836,dynamic_gen,2725
73.27412645041076,dynamic_gen,2726
27.499523718940786,dynamic_gen,2727
47.22499179255915,dynamic_gen,2728
90.7384062081903,dynamic_gen,2729
33.62912834411274,dynamic_gen,2730
2.931581429975577e-13,dynamic_gen,2731
6.481812556694475e-13,dynamic_gen,2732
1.515548664652557e-13,dynamic_gen,2733
5.959381468893403,dynamic_gen,2734
4.256608115790506e-13,dynamic_gen,2735
0.706181610477025,dynamic_gen,2736
2.796302658368591e-13,dynamic_gen,2737
2.495225638505139e-12,dynamic_gen,2738
3.6106206213140426e-12,dynamic_gen,2739
2.6609127958033024e-13,dynamic_gen,2740
4.1676235046900684e-13,dynamic_gen,2741
27.41744748171994,dynamic_gen,2742
31.93744998836573,dynamic_gen,2743
51.78787634663017,dynamic_gen,2744
67.26050614726543,dynamic_gen,2745
83.36052636854147,dynamic_gen,2746
49.93009096579606,dynamic_gen,2747
21.63747044488175,dynamic_gen,2748
16.577208863868147,dynamic_gen,2749
16.899597692341004,dynamic_gen,2750
16.022970029889198,dynamic_gen,2751
16.53341339677281,dynamic_gen,2752
53.241160752378356,dynamic_gen,2753
49.36753831893832,dynamic_gen,2754
21.1001741903469,dynamic_gen,2755
14.105370891395118,dynamic_gen,2756
11.515349935230752,dynamic_gen,2757
14.161458263147155,dynamic_gen,2758
1.7812155671728973,dynamic_gen,2759
2.898377479318192e-13,dynamic_gen,2760
3.660110956188327e-13,dynamic_gen,2761
3.3448779746048697e-13,dynamic_gen,2762
2.9202663957061735e-13,dynamic_gen,2763
1.3811330297493174e-13,dynamic_gen,2764
2.2632460682433347e-13,dynamic_gen,2765
4.947744595845509e-13,dynamic_gen,2766
6.8383730948934724,dynamic_gen,2767
55.10960994636331,dynamic_gen,2768
86.99947126840691,dynamic_gen,2769
16.22618562364893,dynamic_gen,2770
14.633270209886648,dynamic_gen,2771
35.97589899595269,dynamic_gen,2772
24.818088839213654,dynamic_gen,2773
16.96565885955799,dynamic_gen,2774
42.99589999398783,dynamic_gen,2775
23.08978098188245,dynamic_gen,2776
16.988001492463187,dynamic_gen,2777
3.082360980517526e-13,dynamic_gen,2778
6.769897733158638e-13,dynamic_gen,2779
7.556349340418325e-13,dynamic_gen,2780
2.3289327205160246e-13,dynamic_gen,2781
3.822933175453288e-13,dynamic_gen,2782
4.71635365278562e-13,dynamic_gen,2783
1.5005282425626875e-13,dynamic_gen,2784
8.85604427420782,dynamic_gen,2785
2.3151433798055717e-12,dynamic_gen,2786
1.7978620961664577e-11,dynamic_gen,2787
1.0424316949944967e-11,dynamic_gen,2788
3.0306028334276077e-13,dynamic_gen,2789
1.9720653141171976e-13,dynamic_gen,2790
0.5353369571600547,dynamic_gen,2791
42.29552449534364,dynamic_gen,2792
25.465006278686516,dynamic_gen,2793
19.442714158168,dynamic_gen,2794
4.983575881767826e-11,dynamic_gen,2795
3.94475100158151e-12,dynamic_gen,2796
1.481570218997668e-12,dynamic_gen,2797
3.2875561402021753e-12,dynamic_gen,2798
3.103977912829864e-11,dynamic_gen,2799
1.318332857530964e-11,dynamic_gen,2800
6.483696714017093e-13,dynamic_gen,2801
10.164625737186777,dynamic_gen,2802
3.0683690637299077,dynamic_gen,2803
1.3872827289662573,dynamic_gen,2804
6.892369737002386e-13,dynamic_gen,2805
0.9229811765021374,dynamic_gen,2806
2.766436576977854e-13,dynamic_gen,2807
1.739582919656467e-13,dynamic_gen,2808
3.968475639744531e-13,dynamic_gen,2809
1.9588925749292138e-13,dynamic_gen,2810
1.3923024817617224e-13,dynamic_gen,2811
2.2094168449371322e-13,dynamic_gen,2812
3.108002459153213e-13,dynamic_gen,2813
2.4340752746136346e-13,dynamic_gen,2814
50.29840706902936,dynamic_gen,2815
31.27680083557434,dynamic_gen,2816
46.55777572766743,dynamic_gen,2817
11.827757701139554,dynamic_gen,2818
14.449308853090358,dynamic_gen,2819
23.444432070278673,dynamic_gen,2820
41.44113198723063,dynamic_gen,2821
49.72341016798657,dynamic_gen,2822
20.663913629273253,dynamic_gen,2823
4.995824341933292,dynamic_gen,2824
57.78674053440679,dynamic_gen,2825
67.86296707148527,dynamic_gen,2826
25.531897104315526,dynamic_gen,2827
22.75833031379212,dynamic_gen,2828
30.730385118154793,dynamic_gen,2829
13.555682871003363,dynamic_gen,2830
7.641273779776171,dynamic_gen,2831
2.866054385698653e-13,dynamic_gen,2832
6.541414936807704e-12,dynamic_gen,2833
6.778904254166222e-12,dynamic_gen,2834
2.616437074579466e-12,dynamic_gen,2835
3.471774637367972e-13,dynamic_gen,2836
2.670407677164883e-12,dynamic_gen,2837
1.1818769806639428e-11,dynamic_gen,2838
6.7289990525714084e-12,dynamic_gen,2839
1.8255413103957594e-12,dynamic_gen,2840
6.994801205524442e-13,dynamic_gen,2841
1.0690159364897739e-12,dynamic_gen,2842
4.669297153660651e-13,dynamic_gen,2843
5.083459482065753e-13,dynamic_gen,2844
7.782541460105255e-13,dynamic_gen,2845
3.6457364262012956e-13,dynamic_gen,2846
4.128608737024436e-13,dynamic_gen,2847
6.146492355549441e-13,dynamic_gen,2848
7.330407625132438e-12,dynamic_gen,2849
3.005441130297516e-13,dynamic_gen,2850
3.7782156210814324,dynamic_gen,2851
2.0116370045572816e-13,dynamic_gen,2852
1.8104645783448826e-13,dynamic_gen,2853
3.484141577265362e-13,dynamic_gen,2854
9.91817193484139e-13,dynamic_gen,2855
6.277082597150496e-13,dynamic_gen,2856
8.57614383305667e-13,dynamic_gen,2857
5.387241057971611e-13,dynamic_gen,2858
6.45689010496425e-13,dynamic_gen,2859
3.5225206638673527e-13,dynamic_gen,2860
3.2088616627196616e-12,dynamic_gen,2861
7.236860325149478e-13,dynamic_gen,2862
4.1644435722538077e-13,dynamic_gen,2863
1.1683639954049919e-12,dynamic_gen,2864
8.12571696097701e-13,dynamic_gen,2865
6.583442347574991e-13,dynamic_gen,2866
6.875599053871834e-13,dynamic_gen,2867
3.744676389328652e-13,dynamic_gen,2868
4.760799495462293e-13,dynamic_gen,2869
6.080817185004063e-13,dynamic_gen,2870
5.13066444343547e-13,dynamic_gen,2871
3.24445892280301e-13,dynamic_gen,2872
3.1198465505483043e-12,dynamic_gen,2873
3.25699750974143e-13,dynamic_gen,2874
1.8352334446295673e-13,dynamic_gen,2875
2.1629798936022648e-13,dynamic_gen,2876
4.01240912465988e-13,dynamic_gen,2877
2.842575191087767e-13,dynamic_gen,2878
3.182653227491599e-13,dynamic_gen,2879
1.6727379148413299e-12,dynamic_gen,2880
5.567447273670723e-12,dynamic_gen,2881
2.2416479671647223e-11,dynamic_gen,2882
9.000074610327512e-12,dynamic_gen,2883
1.8225190766000578e-12,dynamic_gen,2884
2.2060670921498546e-13,dynamic_gen,2885
2.372053250885076e-13,dynamic_gen,2886
2.59089369332209e-13,dynamic_gen,2887
2.184094972833891,dynamic_gen,2888
24.183969006978877,dynamic_gen,2889
30.54543886082518,dynamic_gen,2890
2.797702473777771e-11,dynamic_gen,2891
2.939535840939232e-12,dynamic_gen,2892
2.336753133180312e-12,dynamic_gen,2893
1.6951710045851487e-12,dynamic_gen,2894
2.9868697156110392e-12,dynamic_gen,2895
1.6364771375695351e-12,dynamic_gen,2896
1.6682718056175053e-11,dynamic_gen,2897
2.8326243332605813e-13,dynamic_gen,2898
2.0013770862979593e-13,dynamic_gen,2899
3.171057796436843e-13,dynamic_gen,2900
3.8626348359974073e-13,dynamic_gen,2901
4.136885809043645e-13,dynamic_gen,2902
1.923449131039829,dynamic_gen,2903
1.8360129763684977e-11,dynamic_gen,2904
9.190843457585006e-12,dynamic_gen,2905
6.227321155222912e-13,dynamic_gen,2906
1.7432646730136256e-12,dynamic_gen,2907
1.308267884204091e-12,dynamic_gen,2908
3.585361069693582e-12,dynamic_gen,2909
2.3471802915814605e-12,dynamic_gen,2910
3.973898881331145e-12,dynamic_gen,2911
1.2134533600080174e-12,dynamic_gen,2912
1.273345128625145e-12,dynamic_gen,2913
1.296239374017485e-12,dynamic_gen,2914
1.236688931470482e-12,dynamic_gen,2915
6.701911402992883e-13,dynamic_gen,2916
6.558277671792385e-13,dynamic_gen,2917
8.526275530007808e-13,dynamic_gen,2918
6.074609201436522e-13,dynamic_gen,2919
1.6337839014396991e-12,dynamic_gen,2920
0.48319934032812806,dynamic_gen,2921
2.8356449592317687e-13,dynamic_gen,2922
1.9608654395467752e-13,dynamic_gen,2923
3.445436209980275e-13,dynamic_gen,2924
3.933002511430913e-13,dynamic_gen,2925
0.08764107410891755,dynamic_gen,2926
15.660055513668505,dynamic_gen,2927
6.124679181509781e-12,dynamic_gen,2928
2.7283801544033508e-11,dynamic_gen,2929
3.9173831373443246e-13,dynamic_gen,2930
4.246159927656685e-13,dynamic_gen,2931
8.85411478916287e-13,dynamic_gen,2932
8.294245412673017e-12,dynamic_gen,2933
13.073469760833902,dynamic_gen,2934
0.9127615358997058,dynamic_gen,2935
38.396444769616856,dynamic_gen,2936
56.48086651186985,dynamic_gen,2937
19.645283530102283,dynamic_gen,2938
4.257996421266191e-13,dynamic_gen,2939
2.555477235078326e-13,dynamic_gen,2940
2.1863572122817098e-13,dynamic_gen,2941
6.224242366689108e-12,dynamic_gen,2942
1.2171412545291791e-11,dynamic_gen,2943
1.2529186451350582e-11,dynamic_gen,2944
2.325990625075144e-12,dynamic_gen,2945
3.8041339412759125,dynamic_gen,2946
52.99914349515088,dynamic_gen,2947
48.3216886968158,dynamic_gen,2948
4.231645663462057e-13,dynamic_gen,2949
1.2166517546465468e-12,dynamic_gen,2950
5.354390291846052e-13,dynamic_gen,2951
7.543611343519245e-13,dynamic_gen,2952
6.09892878969725e-13,dynamic_gen,2953
6.63970108653672e-13,dynamic_gen,2954
4.678098929924407e-13,dynamic_gen,2955
3.5978922416673527e-13,dynamic_gen,2956
2.855705090388212e-13,dynamic_gen,2957
2.4589211633480885,dynamic_gen,2958
43.05656226723278,dynamic_gen,2959
45.29970065924918,dynamic_gen,2960
18.54547873248037,dynamic_gen,2961
24.31317099525255,dynamic_gen,2962
14.308980658680314,dynamic_gen,2963
60.041904677946945,dynamic_gen,2964
48.62917644724385,dynamic_gen,2965
25.754815166268802,dynamic_gen,2966
4.480440762260961e-12,dynamic_gen,2967
12.926699987612245,dynamic_gen,2968
2.3060646456643115,dynamic_gen,2969
1.8066168784104567e-13,dynamic_gen,2970
1.928371759579522e-13,dynamic_gen,2971
2.559462051755408e-13,dynamic_gen,2972
3.9301406706184436e-13,dynamic_gen,2973
3.055866829769764e-13,dynamic_gen,2974
4.919913373062182e-13,dynamic_gen,2975
1.3316954717881591e-12,dynamic_gen,2976
6.197592820382351e-13,dynamic_gen,2977
1.5947713446597788e-12,dynamic_gen,2978
1.5050227388976448e-12,dynamic_gen,2979
1.8839325577701367e-12,dynamic_gen,2980
1.6432908170624657e-12,dynamic_gen,2981
6.904604007645305e-13,dynamic_gen,2982
3.9557001106500007e-13,dynamic_gen,2983
8.661705280994072,dynamic_gen,2984
52.87258643998506,dynamic_gen,2985
16.566477580569924,dynamic_gen,2986
50.78999984203239,dynamic_gen,2987
57.28639685734759,dynamic_gen,2988
23.07969194116886,dynamic_gen,2989
22.236039550644342,dynamic_gen,2990
5.454233653975218,dynamic_gen,2991
42.539477907617815,dynamic_gen,2992
28.946264473036255,dynamic_gen,2993
5.378308659162291e-13,dynamic_gen,2994
6.069432718012189e-13,dynamic_gen,2995
9.694556692728819,dynamic_gen,2996
3.2920633380484635e-13,dynamic_gen,2997
4.138987313625088e-12,dynamic_gen,2998
2.780367850565958e-13,dynamic_gen,2999
4.935701749678112e-13,dynamic_gen,3000
1.445435325179287e-12,dynamic_gen,3001
4.818919344709102e-13,dynamic_gen,3002
1.9393846425499857e-12,dynamic_gen,3003
1.0306967783845482e-12,dynamic_gen,3004
1.3612350512486386e-12,dynamic_gen,3005
6.553560078834364e-13,dynamic_gen,3006
2.4662912189608944e-12,dynamic_gen,3007
2.865054005443272,dynamic_gen,3008
40.95710554266756,dynamic_gen,3009
49.83114005545597,dynamic_gen,3010
51.3840319828137,dynamic_gen,3011
8.599980681199767,dynamic_gen,3012
5.06063552401412,dynamic_gen,3013
24.025954138868673,dynamic_gen,3014
11.268587233646405,dynamic_gen,3015
42.685378570189926,dynamic_gen,3016
24.875970165467933,dynamic_gen,3017
1.740845227177231,dynamic_gen,3018
3.02619456304649e-13,dynamic_gen,3019
1.1753173683792736e-12,dynamic_gen,3020
5.669454373557897e-13,dynamic_gen,3021
7.184404652920863e-13,dynamic_gen,3022
1.0430504603206082e-12,dynamic_gen,3023
1.869942853971939e-12,dynamic_gen,3024
7.311143425679125e-13,dynamic_gen,3025
7.199114471287766e-13,dynamic_gen,3026
7.684613694387092e-13,dynamic_gen,3027
7.988092093048709e-13,dynamic_gen,3028
1.4367503282364852e-12,dynamic_gen,3029
5.718829363504658e-13,dynamic_gen,3030
6.871835595181765e-13,dynamic_gen,3031
7.44815840175762e-12,dynamic_gen,3032
5.527650992340591e-12,dynamic_gen,3033
1.3094499711569037e-11,dynamic_gen,3034
4.096471802626065e-13,dynamic_gen,3035
3.0171286940665966e-13,dynamic_gen,3036
7.13560364182035e-13,dynamic_gen,3037
4.902476317306851e-13,dynamic_gen,3038
5.585409332282792e-13,dynamic_gen,3039
7.682557264384392e-13,dynamic_gen,3040
3.648435641728147e-12,dynamic_gen,3041
2.418903877984804e-13,dynamic_gen,3042
8.743485857478706e-13,dynamic_gen,3043
4.562215290984295e-13,dynamic_gen,3044
1.6755612079755565e-13,dynamic_gen,3045
2.524008863836675e-13,dynamic_gen,3046
3.21197100688852e-13,dynamic_gen,3047
2.121503599733076e-13,dynamic_gen,3048
9.235358009848957,dynamic_gen,3049
9.258197481692763,dynamic_gen,3050
4.936524576465721e-13,dynamic_gen,3051
1.2003782191075548e-13,dynamic_gen,3052
7.005558688330269e-13,dynamic_gen,3053
2.5099366884678636e-13,dynamic_gen,3054
28.138537880347872,dynamic_gen,3055
97.67416724107771,dynamic_gen,3056
54.38361689195586,dynamic_gen,3057
68.2764724795876,dynamic_gen,3058
70.29738201700809,dynamic_gen,3059
58.37681864898513,dynamic_gen,3060
29.097307390143882,dynamic_gen,3061
73.92566464746787,dynamic_gen,3062
44.03954029929087,dynamic_gen,3063
9.274688897352704,dynamic_gen,3064
9.589669084395933,dynamic_gen,3065
1.7454389767219258,dynamic_gen,3066
4.790152942427991e-13,dynamic_gen,3067
3.133428452799095e-13,dynamic_gen,3068
6.120907251449222e-13,dynamic_gen,3069
0.5088081945290484,dynamic_gen,3070
6.595914649771657e-13,dynamic_gen,3071
1.1330871576288907e-11,dynamic_gen,3072
5.517314131916363e-12,dynamic_gen,3073
3.704924258739112e-13,dynamic_gen,3074
8.593960312931817e-12,dynamic_gen,3075
1.3776126000271828e-11,dynamic_gen,3076
3.797678138106478e-12,dynamic_gen,3077
5.555331862768352e-13,dynamic_gen,3078
2.1188527147483506e-13,dynamic_gen,3079
4.990222333214167,dynamic_gen,3080
9.27112771665516,dynamic_gen,3081
50.769419989008334,dynamic_gen,3082
43.03519839920337,dynamic_gen,3083
49.654866927900365,dynamic_gen,3084
50.592514476913756,dynamic_gen,3085
17.9974541162263,dynamic_gen,3086
8.292602060959869,dynamic_gen,3087
2.031728907382934,dynamic_gen,3088
3.1006099202120674,dynamic_gen,3089
1.5356535006941423,dynamic_gen,3090
22.330433816324096,dynamic_gen,3091
11.747036276849173,dynamic_gen,3092
0.46564841463811113,dynamic_gen,3093
8.064125724949549e-12,dynamic_gen,3094
5.375664275750072e-13,dynamic_gen,3095
6.327828189105817e-13,dynamic_gen,3096
7.90073007415689e-13,dynamic_gen,3097
