t,line,overload_mw,strategy
1716,276,13.045492990304183,NO_SCOPF_50%_pmax_sub
1716,291,27.8003922698241,NO_SCOPF_50%_pmax_sub
1716,293,49.67914118216254,NO_SCOPF_50%_pmax_sub
1716,312,13.360131792836455,NO_SCOPF_50%_pmax_sub
1716,316,21.1538290537095,NO_SCOPF_50%_pmax_sub
1717,13,7.113383119572973,NO_SCOPF_50%_pmax_sub
1717,27,38.45732216684519,NO_SCOPF_50%_pmax_sub
1717,30,12.118088127064311,NO_SCOPF_50%_pmax_sub
1717,33,99.99667119437856,NO_SCOPF_50%_pmax_sub
1717,34,26.674934527296728,NO_SCOPF_50%_pmax_sub
1717,58,1.2727864604987076,NO_SCOPF_50%_pmax_sub
1717,61,50.50083600751111,NO_SCOPF_50%_pmax_sub
1717,67,52.848837618651146,NO_SCOPF_50%_pmax_sub
1717,109,27.910309883738933,NO_SCOPF_50%_pmax_sub
1717,159,52.848837618651146,NO_SCOPF_50%_pmax_sub
1717,189,54.90061906582412,NO_SCOPF_50%_pmax_sub
1717,194,5.37932438322423,NO_SCOPF_50%_pmax_sub
1717,200,38.45732216684519,NO_SCOPF_50%_pmax_sub
1717,202,10.348217388029639,NO_SCOPF_50%_pmax_sub
1717,204,97.59331405765477,NO_SCOPF_50%_pmax_sub
1717,205,26.674934527296728,NO_SCOPF_50%_pmax_sub
1717,236,114.29573010752449,NO_SCOPF_50%_pmax_sub
1717,266,43.265593447679294,NO_SCOPF_50%_pmax_sub
1717,267,43.265593447679294,NO_SCOPF_50%_pmax_sub
1717,269,45.242365267506955,NO_SCOPF_50%_pmax_sub
1717,270,12.480621221091951,NO_SCOPF_50%_pmax_sub
1717,275,45.242365267506955,NO_SCOPF_50%_pmax_sub
1717,276,12.480621221091951,NO_SCOPF_50%_pmax_sub
1717,291,27.910309883738933,NO_SCOPF_50%_pmax_sub
1717,293,50.50083600751111,NO_SCOPF_50%_pmax_sub
1717,312,17.430048158809768,NO_SCOPF_50%_pmax_sub
1717,316,22.64940984446332,NO_SCOPF_50%_pmax_sub
1718,13,24.046086639001715,NO_SCOPF_50%_pmax_sub
1718,16,2.7398999177805763,NO_SCOPF_50%_pmax_sub
1718,27,39.11503763904648,NO_SCOPF_50%_pmax_sub
1718,30,26.243477191736474,NO_SCOPF_50%_pmax_sub
1718,31,2.7178994730406885,NO_SCOPF_50%_pmax_sub
1718,33,114.18795170778776,NO_SCOPF_50%_pmax_sub
1718,34,29.873460594881635,NO_SCOPF_50%_pmax_sub
1718,58,0.014572526650084683,NO_SCOPF_50%_pmax_sub
1718,61,92.1486722535634,NO_SCOPF_50%_pmax_sub
1718,67,85.88944713480089,NO_SCOPF_50%_pmax_sub
1718,109,53.80221155468769,NO_SCOPF_50%_pmax_sub
1718,159,85.88944713480089,NO_SCOPF_50%_pmax_sub
1718,163,72.71381727220694,NO_SCOPF_50%_pmax_sub
1718,189,62.572719968625506,NO_SCOPF_50%_pmax_sub
1718,194,22.189992293462637,NO_SCOPF_50%_pmax_sub
1718,196,2.7398999177805763,NO_SCOPF_50%_pmax_sub
1718,200,39.11503763904648,NO_SCOPF_50%_pmax_sub
1718,202,24.371818229091332,NO_SCOPF_50%_pmax_sub
1718,203,2.7178994730406885,NO_SCOPF_50%_pmax_sub
1718,204,111.68232177885227,NO_SCOPF_50%_pmax_sub
1718,205,29.873460594881635,NO_SCOPF_50%_pmax_sub
1718,236,129.09549475285803,NO_SCOPF_50%_pmax_sub
1718,266,46.6680880137983,NO_SCOPF_50%_pmax_sub
1718,267,46.6680880137983,NO_SCOPF_50%_pmax_sub
1718,269,31.395504358137373,NO_SCOPF_50%_pmax_sub
1718,270,17.780509119951148,NO_SCOPF_50%_pmax_sub
1718,275,31.395504358137373,NO_SCOPF_50%_pmax_sub
1718,276,17.780509119951148,NO_SCOPF_50%_pmax_sub
1718,291,53.80221155468769,NO_SCOPF_50%_pmax_sub
1718,293,92.1486722535634,NO_SCOPF_50%_pmax_sub
1718,312,35.0887942721165,NO_SCOPF_50%_pmax_sub
1718,316,37.38047281867125,NO_SCOPF_50%_pmax_sub
1719,13,13.682410799186073,NO_SCOPF_50%_pmax_sub
1719,16,7.234252759977721,NO_SCOPF_50%_pmax_sub
1719,27,13.606446060340659,NO_SCOPF_50%_pmax_sub
1719,30,10.79655226998284,NO_SCOPF_50%_pmax_sub
1719,33,97.19276029643152,NO_SCOPF_50%_pmax_sub
1719,34,29.159907635640593,NO_SCOPF_50%_pmax_sub
1719,67,45.62245268824665,NO_SCOPF_50%_pmax_sub
1719,159,45.62245268824665,NO_SCOPF_50%_pmax_sub
1719,163,26.229046577854945,NO_SCOPF_50%_pmax_sub
1719,189,42.63361496174423,NO_SCOPF_50%_pmax_sub
1719,194,11.901008453841314,NO_SCOPF_50%_pmax_sub
1719,196,7.234252759977721,NO_SCOPF_50%_pmax_sub
1719,200,13.606446060340659,NO_SCOPF_50%_pmax_sub
1719,202,9.036204581019092,NO_SCOPF_50%_pmax_sub
1719,204,94.80961020137465,NO_SCOPF_50%_pmax_sub
1719,205,29.159907635640593,NO_SCOPF_50%_pmax_sub
1719,236,111.37159501366216,NO_SCOPF_50%_pmax_sub
1719,266,45.90903211894101,NO_SCOPF_50%_pmax_sub
1719,267,45.90903211894101,NO_SCOPF_50%_pmax_sub
1719,270,13.733116856829838,NO_SCOPF_50%_pmax_sub
1719,276,13.733116856829838,NO_SCOPF_50%_pmax_sub
1719,312,24.2807434345209,NO_SCOPF_50%_pmax_sub
1719,316,21.271208660466755,NO_SCOPF_50%_pmax_sub
1720,33,57.16644940993638,NO_SCOPF_50%_pmax_sub
1720,34,23.913358074488542,NO_SCOPF_50%_pmax_sub
1720,163,19.92203078734525,NO_SCOPF_50%_pmax_sub
1720,189,15.093475607230062,NO_SCOPF_50%_pmax_sub
1720,204,55.07175831422205,NO_SCOPF_50%_pmax_sub
1720,205,23.913358074488542,NO_SCOPF_50%_pmax_sub
1720,236,69.62906302852161,NO_SCOPF_50%_pmax_sub
1720,266,40.32791256715541,NO_SCOPF_50%_pmax_sub
1720,267,40.32791256715541,NO_SCOPF_50%_pmax_sub
1720,270,1.4279267468280068,NO_SCOPF_50%_pmax_sub
1720,276,1.4279267468280068,NO_SCOPF_50%_pmax_sub
1721,13,13.363911709907825,NO_SCOPF_50%_pmax_sub
1721,16,52.000621392820676,NO_SCOPF_50%_pmax_sub
1721,31,6.343041759316293,NO_SCOPF_50%_pmax_sub
1721,33,81.87915213778956,NO_SCOPF_50%_pmax_sub
1721,34,45.215193114383055,NO_SCOPF_50%_pmax_sub
1721,67,15.683303654495035,NO_SCOPF_50%_pmax_sub
1721,84,54.07420647092073,NO_SCOPF_50%_pmax_sub
1721,114,22.412812928953258,NO_SCOPF_50%_pmax_sub
1721,119,76.70182031782986,NO_SCOPF_50%_pmax_sub
1721,159,15.683303654495035,NO_SCOPF_50%_pmax_sub
1721,187,22.412812928953258,NO_SCOPF_50%_pmax_sub
1721,189,5.452026335200799,NO_SCOPF_50%_pmax_sub
1721,194,11.58480481787592,NO_SCOPF_50%_pmax_sub
1721,196,52.000621392820676,NO_SCOPF_50%_pmax_sub
1721,203,6.343041759316293,NO_SCOPF_50%_pmax_sub
1721,204,79.60636315241106,NO_SCOPF_50%_pmax_sub
1721,205,45.215193114383055,NO_SCOPF_50%_pmax_sub
1721,236,95.40138031706624,NO_SCOPF_50%_pmax_sub
1721,266,62.98815557912826,NO_SCOPF_50%_pmax_sub
1721,267,62.98815557912826,NO_SCOPF_50%_pmax_sub
1721,270,21.636820101793774,NO_SCOPF_50%_pmax_sub
1721,276,21.636820101793774,NO_SCOPF_50%_pmax_sub
1721,294,3.5569104150198427,NO_SCOPF_50%_pmax_sub
1721,296,29.899183526889942,NO_SCOPF_50%_pmax_sub
1721,312,23.94858770118435,NO_SCOPF_50%_pmax_sub
1721,316,5.654834276400152,NO_SCOPF_50%_pmax_sub
1722,33,15.138226561250349,NO_SCOPF_50%_pmax_sub
1722,34,37.889684979227354,NO_SCOPF_50%_pmax_sub
1722,84,59.866867919279855,NO_SCOPF_50%_pmax_sub
1722,119,56.34964875330775,NO_SCOPF_50%_pmax_sub
1722,204,13.346421713071038,NO_SCOPF_50%_pmax_sub
1722,205,37.889684979227354,NO_SCOPF_50%_pmax_sub
1722,236,25.798782453456056,NO_SCOPF_50%_pmax_sub
1722,266,55.19550324575289,NO_SCOPF_50%_pmax_sub
1722,267,55.19550324575289,NO_SCOPF_50%_pmax_sub
1722,270,2.042225669518075,NO_SCOPF_50%_pmax_sub
1722,276,2.042225669518075,NO_SCOPF_50%_pmax_sub
1723,16,9.248887258446416,NO_SCOPF_50%_pmax_sub
1723,33,8.751860531428576,NO_SCOPF_50%_pmax_sub
1723,34,47.837456722859656,NO_SCOPF_50%_pmax_sub
1723,84,60.26789581073223,NO_SCOPF_50%_pmax_sub
1723,119,35.84881040141863,NO_SCOPF_50%_pmax_sub
1723,196,9.248887258446416,NO_SCOPF_50%_pmax_sub
1723,204,7.006080528247367,NO_SCOPF_50%_pmax_sub
1723,205,47.837456722859656,NO_SCOPF_50%_pmax_sub
1723,236,19.138586138471794,NO_SCOPF_50%_pmax_sub
1723,266,65.77763970095407,NO_SCOPF_50%_pmax_sub
1723,267,65.77763970095407,NO_SCOPF_50%_pmax_sub
1723,270,7.333779040737909,NO_SCOPF_50%_pmax_sub
1723,276,7.333779040737909,NO_SCOPF_50%_pmax_sub
1723,294,0.4799258313672681,NO_SCOPF_50%_pmax_sub
1724,16,16.99314342781787,NO_SCOPF_50%_pmax_sub
1724,31,13.692179007946606,NO_SCOPF_50%_pmax_sub
1724,33,5.318177065185523,NO_SCOPF_50%_pmax_sub
1724,84,60.37994675347272,NO_SCOPF_50%_pmax_sub
1724,119,21.097374916107697,NO_SCOPF_50%_pmax_sub
1724,196,16.99314342781787,NO_SCOPF_50%_pmax_sub
1724,203,13.692179007946606,NO_SCOPF_50%_pmax_sub
1724,204,3.59714270742586,NO_SCOPF_50%_pmax_sub
1724,236,15.557675513884078,NO_SCOPF_50%_pmax_sub
1724,270,29.454598395976177,NO_SCOPF_50%_pmax_sub
1724,276,29.454598395976177,NO_SCOPF_50%_pmax_sub
1724,294,2.3602579797270664,NO_SCOPF_50%_pmax_sub
1725,33,5.068876940196674,NO_SCOPF_50%_pmax_sub
1725,34,35.7065299418374,NO_SCOPF_50%_pmax_sub
1725,84,61.704404265284666,NO_SCOPF_50%_pmax_sub
1725,119,46.48243349849599,NO_SCOPF_50%_pmax_sub
1725,204,3.34963922227206,NO_SCOPF_50%_pmax_sub
1725,205,35.7065299418374,NO_SCOPF_50%_pmax_sub
1725,236,15.297686066673805,NO_SCOPF_50%_pmax_sub
1725,266,52.87312944145765,NO_SCOPF_50%_pmax_sub
1725,267,52.87312944145765,NO_SCOPF_50%_pmax_sub
1726,34,23.546850473470954,NO_SCOPF_50%_pmax_sub
1726,84,62.32721252342486,NO_SCOPF_50%_pmax_sub
1726,119,35.07072690684538,NO_SCOPF_50%_pmax_sub
1726,205,23.546850473470954,NO_SCOPF_50%_pmax_sub
1726,236,4.393367968286668,NO_SCOPF_50%_pmax_sub
1726,266,39.938032949308194,NO_SCOPF_50%_pmax_sub
1726,267,39.938032949308194,NO_SCOPF_50%_pmax_sub
1727,34,11.449872824079193,NO_SCOPF_50%_pmax_sub
1727,84,60.304065175682695,NO_SCOPF_50%_pmax_sub
1727,119,4.969883171529318,NO_SCOPF_50%_pmax_sub
1727,205,11.449872824079193,NO_SCOPF_50%_pmax_sub
1727,266,27.069636741552358,NO_SCOPF_50%_pmax_sub
1727,267,27.069636741552358,NO_SCOPF_50%_pmax_sub
1728,84,12.834607115368499,NO_SCOPF_50%_pmax_sub
1728,266,11.242875378806957,NO_SCOPF_50%_pmax_sub
1728,267,11.242875378806957,NO_SCOPF_50%_pmax_sub
1729,266,6.166403763952644,NO_SCOPF_50%_pmax_sub
1729,267,6.166403763952644,NO_SCOPF_50%_pmax_sub
1730,16,11.983812822805135,NO_SCOPF_50%_pmax_sub
1730,196,11.983812822805135,NO_SCOPF_50%_pmax_sub
1730,266,3.1189009522367996,NO_SCOPF_50%_pmax_sub
1730,267,3.1189009522367996,NO_SCOPF_50%_pmax_sub
1731,16,2.7792489908085827,NO_SCOPF_50%_pmax_sub
1731,196,2.7792489908085827,NO_SCOPF_50%_pmax_sub
1731,266,0.25129696280293956,NO_SCOPF_50%_pmax_sub
1731,267,0.25129696280293956,NO_SCOPF_50%_pmax_sub
1732,16,2.217623580390409,NO_SCOPF_50%_pmax_sub
1732,196,2.217623580390409,NO_SCOPF_50%_pmax_sub
1732,266,3.6738573538547143,NO_SCOPF_50%_pmax_sub
1732,267,3.6738573538547143,NO_SCOPF_50%_pmax_sub
1733,266,5.092883536156251,NO_SCOPF_50%_pmax_sub
1733,267,5.092883536156251,NO_SCOPF_50%_pmax_sub
1734,266,9.272845284238201,NO_SCOPF_50%_pmax_sub
1734,267,9.272845284238201,NO_SCOPF_50%_pmax_sub
1735,34,18.823681722865558,NO_SCOPF_50%_pmax_sub
1735,81,4.52353045801803,NO_SCOPF_50%_pmax_sub
1735,84,66.01103025722159,NO_SCOPF_50%_pmax_sub
1735,119,19.016001614182187,NO_SCOPF_50%_pmax_sub
1735,205,18.823681722865558,NO_SCOPF_50%_pmax_sub
1735,266,34.91366995547105,NO_SCOPF_50%_pmax_sub
1735,267,34.91366995547105,NO_SCOPF_50%_pmax_sub
1736,16,44.7901085404784,NO_SCOPF_50%_pmax_sub
1736,31,3.899219589671702,NO_SCOPF_50%_pmax_sub
1736,33,61.91065821122277,NO_SCOPF_50%_pmax_sub
1736,34,47.684554626184536,NO_SCOPF_50%_pmax_sub
1736,84,58.95823537296769,NO_SCOPF_50%_pmax_sub
1736,119,80.19761127362597,NO_SCOPF_50%_pmax_sub
1736,196,44.7901085404784,NO_SCOPF_50%_pmax_sub
1736,203,3.899219589671702,NO_SCOPF_50%_pmax_sub
1736,204,59.781776861818344,NO_SCOPF_50%_pmax_sub
1736,205,47.684554626184536,NO_SCOPF_50%_pmax_sub
1736,236,74.5766908074961,NO_SCOPF_50%_pmax_sub
1736,266,65.61498710970022,NO_SCOPF_50%_pmax_sub
1736,267,65.61498710970022,NO_SCOPF_50%_pmax_sub
1736,270,19.037159860552947,NO_SCOPF_50%_pmax_sub
1736,276,19.037159860552947,NO_SCOPF_50%_pmax_sub
1736,294,5.775572136679443,NO_SCOPF_50%_pmax_sub
1736,296,40.49308942908249,NO_SCOPF_50%_pmax_sub
1736,312,2.5836161368279136,NO_SCOPF_50%_pmax_sub
1737,13,11.21680575599612,NO_SCOPF_50%_pmax_sub
1737,16,35.01162878569437,NO_SCOPF_50%_pmax_sub
1737,31,8.73108599397483,NO_SCOPF_50%_pmax_sub
1737,33,85.45371168410702,NO_SCOPF_50%_pmax_sub
1737,34,48.023898889811335,NO_SCOPF_50%_pmax_sub
1737,67,10.516596243163008,NO_SCOPF_50%_pmax_sub
1737,81,9.848725490085315,NO_SCOPF_50%_pmax_sub
1737,84,59.66148918390758,NO_SCOPF_50%_pmax_sub
1737,114,6.0589556459455025,NO_SCOPF_50%_pmax_sub
1737,119,48.79292506361617,NO_SCOPF_50%_pmax_sub
1737,159,10.516596243163008,NO_SCOPF_50%_pmax_sub
1737,187,6.0589556459455025,NO_SCOPF_50%_pmax_sub
1737,189,13.92572291667318,NO_SCOPF_50%_pmax_sub
1737,194,9.453173261350003,NO_SCOPF_50%_pmax_sub
1737,196,35.01162878569437,NO_SCOPF_50%_pmax_sub
1737,203,8.73108599397483,NO_SCOPF_50%_pmax_sub
1737,204,83.1551617967873,NO_SCOPF_50%_pmax_sub
1737,205,48.023898889811335,NO_SCOPF_50%_pmax_sub
1737,236,99.12920741105142,NO_SCOPF_50%_pmax_sub
1737,266,65.97597119694433,NO_SCOPF_50%_pmax_sub
1737,267,65.97597119694433,NO_SCOPF_50%_pmax_sub
1737,270,24.17714555111661,NO_SCOPF_50%_pmax_sub
1737,276,24.17714555111661,NO_SCOPF_50%_pmax_sub
1737,294,6.139919444985139,NO_SCOPF_50%_pmax_sub
1737,296,6.8248433639856785,NO_SCOPF_50%_pmax_sub
1737,312,21.709417867790307,NO_SCOPF_50%_pmax_sub
1737,316,7.087808094732509,NO_SCOPF_50%_pmax_sub
1738,33,73.41448067936142,NO_SCOPF_50%_pmax_sub
1738,34,33.52245974139714,NO_SCOPF_50%_pmax_sub
1738,163,13.1906244881458,NO_SCOPF_50%_pmax_sub
1738,189,26.922965933447017,NO_SCOPF_50%_pmax_sub
1738,204,71.20269433461067,NO_SCOPF_50%_pmax_sub
1738,205,33.52245974139714,NO_SCOPF_50%_pmax_sub
1738,236,86.57376639833353,NO_SCOPF_50%_pmax_sub
1738,266,50.54978211459593,NO_SCOPF_50%_pmax_sub
1738,267,50.54978211459593,NO_SCOPF_50%_pmax_sub
1738,270,11.407397380013208,NO_SCOPF_50%_pmax_sub
1738,276,11.407397380013208,NO_SCOPF_50%_pmax_sub
1739,13,25.97675161278903,NO_SCOPF_50%_pmax_sub
1739,16,7.139025908479198,NO_SCOPF_50%_pmax_sub
1739,27,20.99908179257727,NO_SCOPF_50%_pmax_sub
1739,30,23.09771832760225,NO_SCOPF_50%_pmax_sub
1739,31,6.380188775327952,NO_SCOPF_50%_pmax_sub
1739,33,112.68268523085408,NO_SCOPF_50%_pmax_sub
1739,34,36.135279467834835,NO_SCOPF_50%_pmax_sub
1739,67,69.95963352313049,NO_SCOPF_50%_pmax_sub
1739,159,69.95963352313049,NO_SCOPF_50%_pmax_sub
1739,163,85.28235223540395,NO_SCOPF_50%_pmax_sub
1739,189,59.46305020022896,NO_SCOPF_50%_pmax_sub
1739,194,24.106742780650166,NO_SCOPF_50%_pmax_sub
1739,196,7.139025908479198,NO_SCOPF_50%_pmax_sub
1739,200,20.99908179257727,NO_SCOPF_50%_pmax_sub
1739,202,21.248727852545017,NO_SCOPF_50%_pmax_sub
1739,203,6.380188775327952,NO_SCOPF_50%_pmax_sub
1739,204,110.1879033579113,NO_SCOPF_50%_pmax_sub
1739,205,36.135279467834835,NO_SCOPF_50%_pmax_sub
1739,236,127.52568647755254,NO_SCOPF_50%_pmax_sub
1739,266,53.32922012248014,NO_SCOPF_50%_pmax_sub
1739,267,53.32922012248014,NO_SCOPF_50%_pmax_sub
1739,270,21.676335915099116,NO_SCOPF_50%_pmax_sub
1739,276,21.676335915099116,NO_SCOPF_50%_pmax_sub
1739,312,37.1022425417832,NO_SCOPF_50%_pmax_sub
1739,316,34.099828886170144,NO_SCOPF_50%_pmax_sub
1740,13,23.011184823232725,NO_SCOPF_50%_pmax_sub
1740,16,0.5308506298447355,NO_SCOPF_50%_pmax_sub
1740,27,20.67042998435113,NO_SCOPF_50%_pmax_sub
1740,30,21.90818304714685,NO_SCOPF_50%_pmax_sub
1740,31,7.742456054435024,NO_SCOPF_50%_pmax_sub
1740,33,112.794344464392,NO_SCOPF_50%_pmax_sub
1740,34,38.34203494146209,NO_SCOPF_50%_pmax_sub
1740,67,69.0648382992473,NO_SCOPF_50%_pmax_sub
1740,159,69.0648382992473,NO_SCOPF_50%_pmax_sub
1740,163,83.7283625102258,NO_SCOPF_50%_pmax_sub
1740,189,62.007388498334876,NO_SCOPF_50%_pmax_sub
1740,194,21.16254911378155,NO_SCOPF_50%_pmax_sub
1740,196,0.5308506298447355,NO_SCOPF_50%_pmax_sub
1740,200,20.67042998435113,NO_SCOPF_50%_pmax_sub
1740,202,20.06776441974398,NO_SCOPF_50%_pmax_sub
1740,203,7.742456054435024,NO_SCOPF_50%_pmax_sub
1740,204,110.29875789298808,NO_SCOPF_50%_pmax_sub
1740,205,38.34203494146209,NO_SCOPF_50%_pmax_sub
1740,236,127.64213336021976,NO_SCOPF_50%_pmax_sub
1740,266,55.676699351698744,NO_SCOPF_50%_pmax_sub
1740,267,55.676699351698744,NO_SCOPF_50%_pmax_sub
1740,270,23.12547248789315,NO_SCOPF_50%_pmax_sub
1740,276,23.12547248789315,NO_SCOPF_50%_pmax_sub
1740,312,34.009517805963696,NO_SCOPF_50%_pmax_sub
1740,316,32.85928825070869,NO_SCOPF_50%_pmax_sub
1741,33,76.90252609422998,NO_SCOPF_50%_pmax_sub
1741,34,35.029870868846274,NO_SCOPF_50%_pmax_sub
1741,163,20.67463821298483,NO_SCOPF_50%_pmax_sub
1741,189,32.90233102854938,NO_SCOPF_50%_pmax_sub
1741,204,74.66560233192195,NO_SCOPF_50%_pmax_sub
1741,205,35.029870868846274,NO_SCOPF_50%_pmax_sub
1741,236,90.21136986642898,NO_SCOPF_50%_pmax_sub
1741,266,52.15332013857278,NO_SCOPF_50%_pmax_sub
1741,267,52.15332013857278,NO_SCOPF_50%_pmax_sub
1741,270,13.108706178134753,NO_SCOPF_50%_pmax_sub
1741,276,13.108706178134753,NO_SCOPF_50%_pmax_sub
1742,13,12.768145057144011,NO_SCOPF_50%_pmax_sub
1742,16,12.950998401297056,NO_SCOPF_50%_pmax_sub
1742,31,8.971069978464811,NO_SCOPF_50%_pmax_sub
1742,33,82.9422273791863,NO_SCOPF_50%_pmax_sub
1742,34,49.479310188234194,NO_SCOPF_50%_pmax_sub
1742,67,1.2050969814669088,NO_SCOPF_50%_pmax_sub
1742,81,14.956871388818058,NO_SCOPF_50%_pmax_sub
1742,84,63.136566070604204,NO_SCOPF_50%_pmax_sub
1742,119,26.504260594807306,NO_SCOPF_50%_pmax_sub
1742,159,1.2050969814669088,NO_SCOPF_50%_pmax_sub
1742,189,20.30899855685493,NO_SCOPF_50%_pmax_sub
1742,194,10.993331912198755,NO_SCOPF_50%_pmax_sub
1742,196,12.950998401297056,NO_SCOPF_50%_pmax_sub
1742,203,8.971069978464811,NO_SCOPF_50%_pmax_sub
1742,204,80.66177709268948,NO_SCOPF_50%_pmax_sub
1742,205,49.479310188234194,NO_SCOPF_50%_pmax_sub
1742,236,96.51003737997814,NO_SCOPF_50%_pmax_sub
1742,266,67.52419338732716,NO_SCOPF_50%_pmax_sub
1742,267,67.52419338732716,NO_SCOPF_50%_pmax_sub
1742,270,24.43243287552309,NO_SCOPF_50%_pmax_sub
1742,276,24.43243287552309,NO_SCOPF_50%_pmax_sub
1742,294,9.696274251366503,NO_SCOPF_50%_pmax_sub
1742,312,23.327275690856823,NO_SCOPF_50%_pmax_sub
1742,316,1.9092552837789754,NO_SCOPF_50%_pmax_sub
1743,13,2.1684370728517024,NO_SCOPF_50%_pmax_sub
1743,16,15.46043601666247,NO_SCOPF_50%_pmax_sub
1743,31,3.171316403587525,NO_SCOPF_50%_pmax_sub
1743,33,65.06948338216853,NO_SCOPF_50%_pmax_sub
1743,34,45.93897626045509,NO_SCOPF_50%_pmax_sub
1743,81,18.334318407443277,NO_SCOPF_50%_pmax_sub
1743,84,66.92058337180902,NO_SCOPF_50%_pmax_sub
1743,119,40.688485410802286,NO_SCOPF_50%_pmax_sub
1743,189,1.7731714545640216,NO_SCOPF_50%_pmax_sub
1743,194,0.4700170342766796,NO_SCOPF_50%_pmax_sub
1743,196,15.46043601666247,NO_SCOPF_50%_pmax_sub
1743,203,3.171316403587525,NO_SCOPF_50%_pmax_sub
1743,204,62.9178372181276,NO_SCOPF_50%_pmax_sub
1743,205,45.93897626045509,NO_SCOPF_50%_pmax_sub
1743,236,77.87095794861682,NO_SCOPF_50%_pmax_sub
1743,266,63.75809403500534,NO_SCOPF_50%_pmax_sub
1743,267,63.75809403500534,NO_SCOPF_50%_pmax_sub
1743,270,18.262839619153965,NO_SCOPF_50%_pmax_sub
1743,276,18.262839619153965,NO_SCOPF_50%_pmax_sub
1743,294,6.502756427168151,NO_SCOPF_50%_pmax_sub
1743,312,12.273072092769326,NO_SCOPF_50%_pmax_sub
1744,33,19.54656337131985,NO_SCOPF_50%_pmax_sub
1744,34,34.40721796961236,NO_SCOPF_50%_pmax_sub
1744,81,17.351641671122223,NO_SCOPF_50%_pmax_sub
1744,84,69.82225307614254,NO_SCOPF_50%_pmax_sub
1744,119,27.479298654244076,NO_SCOPF_50%_pmax_sub
1744,204,17.722988809748585,NO_SCOPF_50%_pmax_sub
1744,205,34.40721796961236,NO_SCOPF_50%_pmax_sub
1744,236,30.396136949038237,NO_SCOPF_50%_pmax_sub
1744,266,51.49096095767004,NO_SCOPF_50%_pmax_sub
1744,267,51.49096095767004,NO_SCOPF_50%_pmax_sub
1744,270,0.5778228018830305,NO_SCOPF_50%_pmax_sub
1744,276,0.5778228018830305,NO_SCOPF_50%_pmax_sub
1745,33,8.919404966426384,NO_SCOPF_50%_pmax_sub
1745,34,31.331880621967684,NO_SCOPF_50%_pmax_sub
1745,81,18.67374932278267,NO_SCOPF_50%_pmax_sub
1745,84,73.88991684815238,NO_SCOPF_50%_pmax_sub
1745,119,33.36715029867992,NO_SCOPF_50%_pmax_sub
1745,204,7.172417514969311,NO_SCOPF_50%_pmax_sub
1745,205,31.331880621967684,NO_SCOPF_50%_pmax_sub
1745,236,19.313314430486002,NO_SCOPF_50%_pmax_sub
1745,266,48.21951079805183,NO_SCOPF_50%_pmax_sub
1745,267,48.21951079805183,NO_SCOPF_50%_pmax_sub
1746,16,15.703582419323482,NO_SCOPF_50%_pmax_sub
1746,33,26.138545159515388,NO_SCOPF_50%_pmax_sub
1746,34,39.825835804083454,NO_SCOPF_50%_pmax_sub
1746,81,29.750824169283533,NO_SCOPF_50%_pmax_sub
1746,84,84.42955698081096,NO_SCOPF_50%_pmax_sub
1746,119,66.39490266054474,NO_SCOPF_50%_pmax_sub
1746,196,15.703582419323482,NO_SCOPF_50%_pmax_sub
1746,204,24.267463934747184,NO_SCOPF_50%_pmax_sub
1746,205,39.825835804083454,NO_SCOPF_50%_pmax_sub
1746,236,37.2707652758786,NO_SCOPF_50%_pmax_sub
1746,266,57.25512149539691,NO_SCOPF_50%_pmax_sub
1746,267,57.25512149539691,NO_SCOPF_50%_pmax_sub
1746,270,5.853335283192109,NO_SCOPF_50%_pmax_sub
1746,276,5.853335283192109,NO_SCOPF_50%_pmax_sub
1747,16,10.294301858784536,NO_SCOPF_50%_pmax_sub
1747,33,22.676043888977233,NO_SCOPF_50%_pmax_sub
1747,34,44.755005117227256,NO_SCOPF_50%_pmax_sub
1747,81,29.289002062666782,NO_SCOPF_50%_pmax_sub
1747,84,87.57506277785893,NO_SCOPF_50%_pmax_sub
1747,119,67.1226031801441,NO_SCOPF_50%_pmax_sub
1747,196,10.294301858784536,NO_SCOPF_50%_pmax_sub
1747,204,20.82991599189768,NO_SCOPF_50%_pmax_sub
1747,205,44.755005117227256,NO_SCOPF_50%_pmax_sub
1747,236,33.659801216665414,NO_SCOPF_50%_pmax_sub
1747,266,62.49862161047213,NO_SCOPF_50%_pmax_sub
1747,267,62.49862161047213,NO_SCOPF_50%_pmax_sub
1747,270,8.26825543042014,NO_SCOPF_50%_pmax_sub
1747,276,8.26825543042014,NO_SCOPF_50%_pmax_sub
1747,294,2.258542205071933,NO_SCOPF_50%_pmax_sub
1748,16,13.370420425484099,NO_SCOPF_50%_pmax_sub
1748,22,4.752923712581207,NO_SCOPF_50%_pmax_sub
1748,31,0.221117621160829,NO_SCOPF_50%_pmax_sub
1748,33,20.686953748067822,NO_SCOPF_50%_pmax_sub
1748,34,55.58619013423629,NO_SCOPF_50%_pmax_sub
1748,42,11.615716742589484,NO_SCOPF_50%_pmax_sub
1748,81,3.0522448930838664,NO_SCOPF_50%_pmax_sub
1748,84,84.38773472183254,NO_SCOPF_50%_pmax_sub
1748,119,45.463374110176915,NO_SCOPF_50%_pmax_sub
1748,196,13.370420425484099,NO_SCOPF_50%_pmax_sub
1748,197,3.036233948856875,NO_SCOPF_50%_pmax_sub
1748,203,0.221117621160829,NO_SCOPF_50%_pmax_sub
