,TimeStep,28,13,4,7,10,9,11,12,26,14,6,15,5,17,24,16,1,21,29,18,8,20,19,27,23,22,2,25,3,75,76,80,81,82,84,85,86
0,2161,1600.0000025014604,2.454009336015051e-06,2.3392784222264065e-06,2.351547168283981e-06,2.1620971267752274e-06,589.157869668873,2.3921458767937604e-06,2.4552577903259743e-06,2.3455355986758247e-06,2.3887797417002997e-06,1600.0000024993244,2.3414027637959413e-06,2.4580345485500174e-06,-3.6737495050020087e-06,848.5105799932619,-3.5291137885560156e-06,1999.9999965744503,-9.031455188651933e-08,-1.992398392131064e-07,-3.635883484189049e-07,-8.621160219598745e-08,-3.7383700474066446e-07,-2.0332433202221793e-07,-8.811340231715777e-08,-9.092685477598835e-08,-1.7252110882241238e-07,5.0490666061504556e-08,-3.602576458006155e-07,2.1898255065909924e-06,700.0000001098234,2297.2255023358684,300.0000002180141,3248.3337909143515,-7.596579385466251e-08,4370.322166947239,-4.3570876630698476e-08,-1.957567541328426e-07
1,2162,1599.9999993585368,-7.098878875777509e-07,-8.601704157734893e-07,-8.442596335141828e-07,-1.0945602957761324e-06,197.1566423807871,-7.901164189534949e-07,-7.07716609637865e-07,-8.522079048041611e-07,-7.949340720692441e-07,1599.99999935571,-8.576758733713475e-07,-7.043867775077591e-07,-3.413283296656002e-06,730.0473525268774,-3.2221512169285072e-06,1999.999996920807,4.919338043028067e-07,3.490263103366536e-07,1.3194628639015832e-07,4.977250024678607e-07,1.1831222147125757e-07,3.4379668764493654e-07,4.950370003877141e-07,4.912819851153907e-07,3.8441125288374937e-07,6.781693435716409e-07,1.3635391196430408e-07,-1.0578208086104161e-06,699.9999706445096,2189.9574428054098,299.99998710320926,3003.824184355645,-1.3305065261654252e-05,4038.0055050558694,-1.0642301674403022e-05,-1.082624986815907e-05
2,2163,1600.0000021776648,1.9975398928268166e-06,1.5924151670964807e-06,1.6353916969618743e-06,9.621493345689117e-07,160.9617176069596,1.780701728681125e-06,2.003020428513788e-06,1.6140006151139964e-06,1.7679947755965582e-06,1600.000002170066,1.5992941159055843e-06,2.0121997677778952e-06,2.2915238805944735e-05,762.2307771114008,2.3429320573401983e-05,2000.0000238096684,4.290673985489248e-08,-3.421729749528985e-07,-9.260690074290434e-07,5.8235089791510404e-08,-9.626513471582396e-07,-3.563498889531859e-07,5.1171020419788564e-08,4.111514853659713e-08,-2.4702678198071034e-07,5.437164940643704e-07,-9.141481967236462e-07,1.060801360453155e-06,700.0000002722581,2135.5676235545766,299.99999497185445,2958.3820639001433,-6.11265603361772e-06,4021.78597047885,-3.0349890151485137e-07,-8.100122844554066e-07
3,2164,1600.000002852901,2.791165394440124e-06,2.657858648725119e-06,2.6719169749643014e-06,2.4495109041068818e-06,78.53577745663729,2.720129682565433e-06,2.793181564791559e-06,2.664855972310097e-06,2.715781065438092e-06,1600.0000028503862,2.6599841591094898e-06,2.7960818600475563e-06,-1.2643217495916757e-06,748.5297041022885,-1.0944794128460908e-06,1999.999999033542,-4.396115905228429e-07,-5.664391873911431e-07,-7.593880284883706e-07,-4.344196806103784e-07,-7.714366864496776e-07,-5.710732607759238e-07,-4.368515724729895e-07,-4.4016578485332477e-07,-5.349889493077462e-07,-2.741170793124111e-07,-7.553912468488966e-07,2.482185279950087e-06,699.9999925566209,2008.2380211660657,299.99998237848285,2877.108041728237,-1.7987507075395005e-05,3978.2730366993055,1.0711574081242065e-05,1.0550919830510658e-05
4,2165,1599.9999899688617,-9.977630904784758e-06,-9.863520252914068e-06,-9.875542288903105e-06,-9.68491405730783e-06,60.370588316394795,-9.916899378969443e-06,-9.97941441470703e-06,-9.869469157062312e-06,-9.913145527583287e-06,1599.9999899710167,-9.865304387216597e-06,-9.981868110079739e-06,3.2585817956733486e-06,749.2908076891212,3.1129990617714907e-06,2000.0000030026392,-2.3044796363631545e-07,-1.2185762508675075e-07,4.3426809126004374e-08,-2.3493277690686816e-07,5.381834621697357e-08,-1.1790896492649057e-07,-2.3285921919832017e-07,-2.3000195211095262e-07,-1.4882489737667114e-07,-3.723190710029441e-07,4.009490078747001e-08,-9.712894640337179e-06,700.0000005315713,1931.6831394320427,300.00000045635124,2830.7136082271586,7.721106871461519e-07,3933.7857380801784,1.204849533594692e-07,2.5639882721557743e-07
5,2166,1600.000003891446,3.8625457005961994e-06,3.7844231576311274e-06,3.7928550094882877e-06,3.6649889770442128e-06,201.2617753745282,3.81998104103756e-06,3.8631008168850324e-06,3.7888014158640373e-06,3.817903356303589e-06,1600.0000038900068,3.7860408322188917e-06,3.865157299816762e-06,-9.756586026231774e-07,1215.4257230667954,-8.78066141729929e-07,1999.9999991884936,-2.18092813830538e-07,-2.9211370853543466e-07,-4.030968759143453e-07,-2.155302178807166e-07,-4.0996474783694877e-07,-2.9496655598529726e-07,-2.1669524079115783e-07,-2.1860870326482448e-07,-2.741429978320749e-07,-1.2316633741014488e-07,-4.0086368640416477e-07,3.683679765941979e-06,699.9999999963436,2153.097963109404,300.0000001235863,3026.874397265681,-6.399696845838219e-08,4193.8583898477655,-1.0842633073279122e-08,-1.228660761668952e-07
6,2167,1599.9999840137975,-1.5945703056439374e-05,-1.585832194816883e-05,-1.586752825302953e-05,-1.5721730769648083e-05,1242.8254602470697,-1.589914138360904e-05,-1.5947022031261708e-05,-1.586289439515543e-05,-1.5896283860308792e-05,1599.999984015447,-1.5859695959024153e-05,-1.5948921986698695e-05,-1.809967216433492e-05,1097.4904118476175,-1.8211011868929764e-05,1999.9999817050355,-1.928605226121696e-07,-1.0970271608537438e-07,1.673683652653881e-08,-1.9626692091388576e-07,2.465608923794379e-08,-1.0668593191227445e-07,-1.9469077090103711e-07,-1.9250753799872284e-07,-1.3034122419986778e-07,-3.01367358903432e-07,1.416208237477475e-08,-1.5743118875558667e-05,700.0000005701745,2284.6582832355784,300.0000029319432,3415.0582983208774,3.171962936308587e-06,4600.000000021481,88.9491464075695,1.7872093620104648e-07
7,2168,1600.0000007095289,7.02766758294593e-07,7.032229622761161e-07,7.029940942342501e-07,7.013410556382954e-07,1600.0000007094452,7.038987500894472e-07,7.033592939994802e-07,7.029173775483044e-07,7.034708244419186e-07,1600.0000007095018,7.028655378953827e-07,54.33801748786092,-4.924029102100338e-06,713.0101881093591,-4.922756467792187e-06,1999.999995084918,1.7020745454960814e-06,1.7022214636906196e-06,1.700888424073068e-06,1.702510649143161e-06,1.7007560961161541e-06,1.7023582404165438e-06,1.7022945611056513e-06,1.7022579425098726e-06,1.702561473151601e-06,155.52917645873504,1.7009297354888683e-06,7.016958477339838e-07,699.9999998979923,1950.182753598009,299.9999990306933,3799.9999990356278,3.260559614887916,4599.999999752248,628.5913553058226,-2.6006676264393195e-07
8,2169,1600.0000008308004,8.456485687277893e-07,8.82762834892788e-07,8.787879262650457e-07,9.398967462455572e-07,1600.0000008329228,8.657232754925782e-07,8.452866043333862e-07,8.807204856486966e-07,8.667862127206642e-07,1600.000000831487,8.82052491968937e-07,0.623127527031795,8.15833905204368e-05,8.153625679694435e-05,8.153672192509864e-05,2000.0000815038009,1.5690801016976197e-07,1.9212972669381144e-07,2.4515223029452917e-07,1.556166786471244e-07,2.4846033435569013e-07,1.9345618343718328e-07,1.5620849705703467e-07,1.5712198570295462e-07,1.835121116622626e-07,1.1149380522222566e-07,2.440847944114936e-07,9.30968541359963e-07,699.9999999497542,879.3273666609866,299.99999971766835,3799.9999997634695,280.44687847004167,4599.999999987503,1003.9181036185532,4.9849636916819306e-08
9,2170,1600.0000004179678,4.241026625792975e-07,4.388085982703016e-07,4.3723661792660605e-07,4.615390196251943e-07,1597.843210752932,4.320278490615244e-07,4.2393956376098745e-07,4.3800818038856875e-07,4.324603234772877e-07,1600.0000004182432,4.385355220470845e-07,4.2358683898856703e-07,2.919856665348465e-05,2.9179846525595376e-05,2.918001236143725e-05,2000.000029166675,5.595486023170594e-08,6.991871845415363e-08,9.099448356429326e-08,5.54260764964115e-08,9.231368562792957e-08,7.043361156931959e-08,5.566781722570523e-08,5.6031272692090836e-08,6.648689569158077e-08,3.789279162427294e-08,9.056688082857756e-08,4.5798382182115955e-07,699.9999999703534,242.62465517942968,299.999999878809,3799.999999896789,328.40200594184506,4599.999999990044,1065.8181154155257,1.5219960775775768e-08
10,2171,1599.9999955473154,-4.379004372248032e-06,-4.193433715669663e-06,-4.213347168584432e-06,-3.907943010861097e-06,1027.6362551179352,-4.2785509386590515e-06,-4.3807549525495055e-06,-4.203657330392325e-06,-4.273289654526023e-06,1599.999995550755,-4.197015851213174e-06,-4.385391017644012e-06,-3.581370270335148e-05,-3.604927676012676e-05,-3.604689473419013e-05,1999.9999637891476,2.0268319378384535e-07,3.7871622146839053e-07,6.437624300473998e-07,1.9626293556666178e-07,6.602865698830113e-07,3.853885320764112e-07,1.9922241143603828e-07,2.0373743451151545e-07,3.3575735479974825e-07,-2.422131844532409e-08,6.383845604376035e-07,-3.9525878306221645e-06,552.6534722250708,-4.411696890833517e-07,300.0000072901749,3800.000007519516,140.60698801083967,4599.999999630025,875.6557960675678,-5.9287542915353607e-08
11,2172,1599.9999827144622,-1.7307824414192927e-05,-1.734824907572064e-05,-1.7344060532230116e-05,-1.7412738395540186e-05,362.2111725766318,-1.7328904803324492e-05,-1.7306910578723575e-05,-1.734626343852142e-05,-1.733045767619282e-05,1599.9999827136799,-1.7347766441319382e-05,-1.7306196172481014e-05,2.5704386538340373e-06,2.6229115166982696e-06,2.6228864229188605e-06,551.7295009275697,-6.994365976318321e-08,-1.0851216380484754e-07,-1.6804588752706997e-07,-6.813267437571087e-08,-1.717868345295317e-07,-1.0988112368634095e-07,-6.897092685465551e-08,-7.002763852769043e-08,-9.877607139456226e-08,-1.8754007838034925e-08,-1.6682111078495553e-07,-1.740258957215055e-05,84.79549362476438,1.0668959599951313e-06,299.9999998293152,3631.8726125346634,-2.948566934549967e-07,4600.000000046308,512.2375650507128,-3.3094573813006336e-08
12,2173,1599.9999799932912,-2.013834093432287e-05,-2.0487710819069267e-05,-2.0450226202013232e-05,-2.102268708419561e-05,-2.0015643054224762e-05,-2.032841889500257e-05,-2.013568153738112e-05,-2.0468191693031567e-05,-2.0337905874990545e-05,1504.7699066490802,-2.0480665557167027e-05,-2.0126590879119847e-05,-8.348173016102883e-07,-3.9259239130407343e-07,-3.976223076019226e-07,-8.348426376335866e-08,-5.325531709554728e-07,-8.638001034367288e-07,-1.3604439319044151e-06,-5.208267413744334e-07,-1.3917964231041234e-06,-8.763449513473792e-07,-5.261829303858168e-07,-5.346276116627127e-07,-7.832293701373724e-07,-1.0719998702872586e-07,-1.350580660786107e-06,-2.093899651497378e-05,-2.1029918146975405e-05,-2.1455925929313657e-05,300.0000004851364,3444.4427558807934,-3.6289056172710956e-07,4600.00000011419,313.91437024804,-4.5736691405080837e-07
13,2174,1599.999979302323,-2.0854467637775915e-05,-2.1230578115159485e-05,-2.1190416520893767e-05,-2.1811922037515798e-05,-2.072090770421487e-05,-2.105709409008396e-05,-2.0850293140726237e-05,-2.121008579629372e-05,-2.1068150852534395e-05,1000.1124915183792,-2.1223571420794823e-05,-2.084121209580923e-05,-5.733502143890369e-06,-5.2546187092052366e-06,-5.2587368604118575e-06,-4.9199237713539895e-06,4.715576147218564e-06,4.358502836443704e-06,3.819282162559066e-06,4.728930157188397e-06,3.785446276019088e-06,4.345026175438166e-06,4.722811812655369e-06,4.71358600445579e-06,4.44607910636875e-06,5.177497729171811e-06,3.830175310886348e-06,-2.172074293229234e-05,-2.212516858380145e-05,-2.2631305854569604e-05,300.00000141571553,3189.244196818728,4.4748568364266523e-07,4599.999999270522,25.881451089907305,-1.3731405864947747e-06
14,2175,1600.0000334922697,3.350822053445088e-05,3.352887881103934e-05,3.352686810865294e-05,3.356356162543746e-05,3.350016118693358e-05,3.351841947467273e-05,3.350736736203294e-05,3.352806259873568e-05,3.351950663922896e-05,1292.3398191973552,3.352887065880628e-05,3.350721651186766e-05,-7.089218662372693e-07,-7.365691876214903e-07,-7.369261738991085e-07,807.7589821444014,-9.285977071719234e-08,-7.294556740146117e-08,-4.1255899515688944e-08,-9.407910113782914e-08,-3.9182787907362004e-08,-7.23433500209414e-08,-9.351220435342846e-08,-9.295766642482409e-08,-7.823487287712151e-08,-1.2034209719358434e-07,-4.1867152588099696e-08,3.355808463917957e-05,425.214829499461,-2.0194494437313274e-06,300.0000000404405,3187.4746698705526,1.2075928405597154e-07,4599.999999961887,72.5907984822598,1.1098662600145985e-08
15,2176,1600.0000030733029,3.0552971464508416e-06,3.0696208475375827e-06,3.067465448119899e-06,3.082829047737561e-06,3.052562177526891e-06,3.0660707534758172e-06,3.0571983144330424e-06,3.0678734344713966e-06,3.064968543880111e-06,1418.915745044218,3.0681533847166767e-06,3.0556866202606507e-06,8.2069380068496e-06,8.193159491539664e-06,8.195240709533288e-06,1490.9609672664237,-6.837574410096714e-06,-6.824976095223609e-06,-6.811268177867014e-06,-6.836517569399362e-06,-6.810608309524285e-06,-6.824018894753247e-06,-6.8370616947492586e-06,-6.836862075570059e-06,-6.826756913377782e-06,149.4879874394091,-6.811503913010628e-06,3.0809766612046975e-06,699.999999369054,837.071905848797,299.9999990653063,3147.6769625555817,-9.864404988035956e-07,4591.310253287814,8.175926591721562e-07,8.953284767020952e-07
16,2177,1599.9999906482074,-9.335170119183739e-06,-9.316431960396155e-06,-9.318211376688908e-06,-9.284197432093458e-06,529.7100422541573,-9.326198271881301e-06,-9.336136706814341e-06,-9.317092581233047e-06,-9.325087642940697e-06,1599.9999906486003,-9.31633664629339e-06,-9.336158674458226e-06,1.002076983045667e-05,9.995288734135418e-06,9.994796085028498e-06,2000.0000099675615,6.621829226244581e-06,6.639980233772926e-06,6.669364944148636e-06,6.6205850850215525e-06,6.67125758150091e-06,6.640487790410567e-06,6.621174014216965e-06,6.621704624760824e-06,6.635054259186103e-06,1075.7713020554909,6.668737305610068e-06,-9.28932542873335e-06,700.0000007265503,2360.9349697180546,300.00000000617865,3296.165239390522,8.699507790702115e-08,4599.9999992847825,1.8629073456570913,-6.665601417101593e-07
17,2178,1600.000000163061,1.83629441701702e-07,2.3607901507851967e-07,2.3045529648650372e-07,3.166453844918291e-07,1600.0000001660521,2.1205299878874577e-07,1.8315444854776597e-07,2.3317104700155166e-07,2.1352916828173563e-07,1600.0000001640337,2.350508803324912e-07,136.4971443723694,1.9314684253699513e-07,609.8284450165135,1.2731704950105362e-07,2000.000000081267,5.676161405332861e-08,1.0650787232185845e-07,1.8129446576862692e-07,5.496206521775204e-08,1.8600079098269327e-07,1.083970422604416e-07,5.57869172965358e-08,5.707633770773975e-08,9.436937358463227e-08,1799.999999993745,1.7978790285881582e-07,3.0407343124098304e-07,700.0000000234801,3434.6614172215973,299.9999998835297,3665.1679358273177,1.3780460529121728e-08,4600.000000015249,360.0024428383051,1.0257384267364484e-07
18,2179,1599.9999998773474,-8.434252332643488e-08,-1.3513208582510378e-09,-1.0118978187068193e-08,1.2826742685877007e-07,1599.9999998821775,-4.0111812083534265e-08,-8.558478258417158e-08,-5.716913951060358e-09,-3.741086394387921e-08,1599.9999998789142,-2.689117648676121e-09,610.87319066072,1.170745283308318e-06,1600.000001060775,38.2819201230155,2000.0000009855075,2.509953096736477e-06,2.5888930030061093e-06,2.7089248842658244e-06,2.5067332630522074e-06,2.716438515580994e-06,2.591778483232289e-06,2.5082209583972025e-06,2.510292360762591e-06,2.5693281319453703e-06,1800.0000024028666,2.706477712120501e-06,1.0796865926871351e-07,700.0000015188434,3903.948264441198,300.0000026152509,3800.0000027144197,104.45883118185462,4600.000001087628,639.5419314494827,1.2366501887236475e-06
19,2180,1600.0000011858301,1.1797289454975683e-06,1.1689460857859116e-06,1.170070382091575e-06,1.1517043612365979e-06,1600.0000011851885,1.1741374869817427e-06,1.1799926172495496e-06,1.1694691741503693e-06,1.1737047272646982e-06,1600.0000011856248,1.1690749993268588e-06,612.6841370455531,-6.748417580781331e-07,1599.999999340648,455.02434687108195,1999.999999350822,-3.223318531094565e-07,-3.32617147204905e-07,-3.4856498885998464e-07,-3.2184136963671087e-07,-3.495690087365326e-07,-3.329844561053515e-07,-3.2206665852039896e-07,-3.223438641444961e-07,-3.3001674955153926e-07,1799.9999996930203,-3.4824589649649694e-07,1.1544059360743662e-06,699.9999998619827,4203.94987069463,299.9999999631003,3799.999999950916,182.73297756800363,4600.000000033543,737.8419397979909,1.2073240288806364e-08
20,2181,1600.000029548172,2.9562790855363425e-05,2.9599343686914746e-05,2.9595433913512143e-05,2.9655605575300405e-05,1600.000029550267,2.9582569133612372e-05,2.956244212819356e-05,2.959732659442053e-05,2.9583609044522417e-05,1600.000029548851,2.959864053672229e-05,526.0417633417862,-1.5401436469437076e-06,1599.9999984138344,802.8969177532528,1999.9999983814814,-2.1525093357502875e-05,-2.1490415731273292e-05,-2.143820451752341e-05,-2.1526368141558765e-05,-2.1434924161907108e-05,-2.1489108454536093e-05,-2.152578096925023e-05,-2.1524883140448022e-05,-2.1498889695860736e-05,1799.9999784306253,-2.14392501986558e-05,2.9646818060559418e-05,699.999998049559,4342.942313334566,300.0000000082374,3800.000000053328,196.46057720587103,4599.999999905881,757.7511559364447,-3.271948862717862e-08
21,2182,1600.0000669420965,6.702082492739291e-05,6.716522772811272e-05,6.715030005508533e-05,6.739535656923416e-05,1600.0000669506892,6.709627514018583e-05,6.701762664180428e-05,6.71581315115517e-05,6.710172155627479e-05,1600.0000669448843,6.716352127200299e-05,103.20823913121865,-4.339466943619088e-07,1599.9999993617507,521.4319150971651,1999.9999992264536,-2.388914848939425e-05,-2.3751267848114284e-05,-2.353896816261553e-05,139.71555705458522,-2.3525555712594084e-05,-2.3746467998393774e-05,-2.389256240239632e-05,-2.388887832766978e-05,-2.3786110931099974e-05,1799.9999759090397,-2.3543290590424365e-05,6.735916470688492e-05,699.9999954356123,4008.7817690464226,299.9999998831644,3724.906605487507,3.2342594733664366e-07,4600.000000983905,373.34447231048836,1.2659628121785342e-06
