,1,2,3
2161,-4863.394106294073,405.44771811140816,4457.946388216357
2162,-4945.264957189232,387.93242522977374,4557.332531974675
2163,-4955.486687473649,421.49480661300515,4533.991880946313
2164,-4969.337852026131,406.704624096713,4562.633227948246
2165,-4975.834307321796,387.070361721601,4588.763945519385
2166,-5177.815674140361,684.2736083364607,4493.542065717227
2167,-4742.13539456771,548.7537852877373,4193.381609196139
2168,-4907.594082372846,844.2081379526024,4063.385944429917
2169,-5232.280721170742,1157.5734536610225,4074.707267392688
2170,-5261.819079932486,1162.7086769344564,4099.110402956008
2171,-5600.52484204149,1988.5874468868271,3611.937395204578
2172,-5826.622010939552,2147.4032128165277,3679.218798132801
2173,-5868.46897294909,2125.3493072499255,3743.1196657024557
2174,-5960.488621946732,2278.7990614867635,3681.6895581273548
2175,-5843.762957617986,2132.9716953493376,3710.7912622815084
2176,-5637.847082451963,1875.6377838838318,3762.2092984996
2177,-5107.004015904713,1141.955458700008,3965.048557189974
2178,-4527.6057265222635,339.63115244912075,4187.974574074328
2179,-4448.818977210261,707.0417320843733,3741.777245125166
2180,-4564.978483477417,1114.2280355538323,3450.7504479263657
2181,-4668.15776922201,1474.1003888469365,3194.057380377367
2182,-4689.858603731384,1338.2714016580046,3351.5872020890433
2183,-4457.524108826826,1003.9637177785917,3453.5603910462887
2184,-4836.935698321814,483.4308286648814,4353.504869661545
2185,-4648.536940818172,-94.10567140176721,4742.642612209225
2186,-4472.9469077406175,-144.6766797727744,4617.623587511059
2187,-4390.895034704028,165.82349577469517,4225.071538926899
2188,-4487.324603145354,1114.5055233102196,3372.819079830557
2189,-3953.342820703548,1162.705911635904,2790.636909047621
2190,-3496.343174926073,1168.6797461195333,2327.663428801881
2191,-3163.9730322376686,1254.0931529605828,1909.8798792613393
2192,-3377.3590623051437,1538.203094759636,1839.1559675358696
2193,-4703.96294779801,2386.9923046440836,2316.970643169485
2194,-5493.6024495110905,2301.312184500643,3192.2902650237966
