t,contingency_idx,active_rows,binding_rows,has_binding,has_near_binding,min_upper_slack,min_lower_slack,min_abs_slack
347,106,1,1,True,True,2891.253749999999,0.0,0.0
347,166,1,0,False,False,178.79147749589464,2712.4622725041045,178.79147749589464
347,167,1,0,False,False,408.69657263081433,2482.557177369185,408.69657263081433
347,210,1,0,False,False,408.69657263081433,2482.557177369185,408.69657263081433
347,237,1,0,False,False,2690.899548854976,200.35420114502392,200.35420114502392
347,243,1,1,True,True,2891.253749999999,0.0,0.0
348,55,1,1,True,True,-5.684341886080802e-14,2891.2537499999994,-5.684341886080802e-14
348,56,1,0,False,False,2453.838299887801,437.4154501121987,437.4154501121987
348,58,1,0,False,False,2750.6248891018145,140.62886089818514,140.62886089818514
348,99,1,0,False,False,193.58690463811092,2697.666845361888,193.58690463811092
348,105,1,0,False,False,2684.948245025624,206.3055049743749,206.3055049743749
348,106,1,1,True,True,2891.25375,-5.684341886080802e-14,-5.684341886080802e-14
348,166,1,0,False,False,193.58690463811092,2697.666845361888,193.58690463811092
348,167,1,0,False,False,418.6196911169349,2472.6340588830644,418.6196911169349
348,210,1,0,False,False,418.6196911169349,2472.6340588830644,418.6196911169349
348,237,1,0,False,False,2684.948245025624,206.3055049743749,206.3055049743749
348,243,1,1,True,True,2891.25375,-5.684341886080802e-14,-5.684341886080802e-14
349,55,1,1,True,True,0.0,2891.25375,0.0
349,56,1,0,False,False,2455.732483750989,435.52126624901064,435.52126624901064
349,58,1,0,False,False,2751.1532177777462,140.10053222225324,140.10053222225324
349,99,1,0,False,False,195.17154634535757,2696.082203654642,195.17154634535757
349,105,1,0,False,False,2680.993290697005,210.2604593029942,210.2604593029942
349,106,1,1,True,True,2891.2537499999994,-5.684341886080802e-14,-5.684341886080802e-14
349,166,1,0,False,False,195.17154634535757,2696.082203654642,195.17154634535757
349,167,1,0,False,False,421.29676583818366,2469.956984161816,421.29676583818366
349,210,1,0,False,False,421.29676583818366,2469.956984161816,421.29676583818366
349,237,1,0,False,False,2680.993290697005,210.2604593029942,210.2604593029942
349,243,1,1,True,True,2891.2537499999994,-5.684341886080802e-14,-5.684341886080802e-14
350,55,1,1,True,True,1.1368683772161603e-13,2891.2537499999994,1.1368683772161603e-13
350,56,1,0,False,False,2467.747775169455,423.5059748305446,423.5059748305446
350,58,1,0,False,False,2754.737524809264,136.51622519073524,136.51622519073524
350,99,1,0,False,False,180.33127422528906,2710.92247577471,180.33127422528906
350,105,1,0,False,False,2686.86257882482,204.39117117517924,204.39117117517924
350,106,1,1,True,True,2891.253749999999,0.0,0.0
350,166,1,0,False,False,180.33127422528906,2710.92247577471,180.33127422528906
350,167,1,0,False,False,411.637550061925,2479.6161999380747,411.637550061925
350,210,1,0,False,False,411.637550061925,2479.6161999380747,411.637550061925
350,237,1,0,False,False,2686.86257882482,204.39117117517924,204.39117117517924
350,243,1,1,True,True,2891.253749999999,0.0,0.0
351,55,1,1,True,True,1.7053025658242404e-13,2891.253749999999,1.7053025658242404e-13
351,56,1,0,False,False,2486.931215509582,404.32253449041724,404.32253449041724
351,58,1,0,False,False,2760.1899207545302,131.06382924546915,131.06382924546915
351,99,1,0,False,False,173.8311823268965,2717.422567673103,173.8311823268965
351,105,1,0,False,False,2685.112300786373,206.1414492136267,206.1414492136267
351,106,1,1,True,True,2891.253749999999,0.0,0.0
351,166,1,0,False,False,173.8311823268965,2717.422567673103,173.8311823268965
351,167,1,0,False,False,407.4168516937725,2483.836898306227,407.4168516937725
351,210,1,0,False,False,407.4168516937725,2483.836898306227,407.4168516937725
351,237,1,0,False,False,2685.112300786373,206.1414492136267,206.1414492136267
351,243,1,1,True,True,2891.253749999999,0.0,0.0
352,33,1,1,True,True,2891.2537499999994,1.1368683772161603e-13,1.1368683772161603e-13
352,55,1,0,False,False,15.731701179906594,2875.522048820093,15.731701179906594
352,58,1,0,False,False,2752.02320567107,139.23054432892923,139.23054432892923
352,99,1,0,False,False,187.67848257920878,2703.5752674207906,187.67848257920878
352,105,1,0,False,False,2681.862741326946,209.39100867305297,209.39100867305297
352,106,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
352,166,1,0,False,False,187.67848257920878,2703.5752674207906,187.67848257920878
352,167,1,0,False,False,410.7886812398935,2480.4650687601056,410.7886812398935
352,210,1,0,False,False,410.7886812398935,2480.4650687601056,410.7886812398935
352,236,1,1,True,True,2891.2537499999994,1.1368683772161603e-13,1.1368683772161603e-13
352,237,1,0,False,False,2681.862741326946,209.39100867305297,209.39100867305297
352,243,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
353,33,1,1,True,True,2891.253749999999,0.0,0.0
353,55,1,0,False,False,14.30719994790229,2876.946550052097,14.30719994790229
353,58,1,0,False,False,2748.8342469454133,142.4195030545863,142.4195030545863
353,99,1,0,False,False,161.58340763113534,2729.670342368864,161.58340763113534
353,105,1,0,False,False,2672.737096968644,218.51665303135542,218.51665303135542
353,106,1,1,True,True,2891.2537499999994,0.0,0.0
353,166,1,0,False,False,161.58340763113534,2729.670342368864,161.58340763113534
353,167,1,0,False,False,416.9150877228849,2474.338662277114,416.9150877228849
353,210,1,0,False,False,416.9150877228849,2474.338662277114,416.9150877228849
353,236,1,1,True,True,2891.253749999999,0.0,0.0
353,237,1,0,False,False,2672.737096968644,218.51665303135542,218.51665303135542
353,243,1,1,True,True,2891.2537499999994,0.0,0.0
354,55,1,0,False,False,96.49934523928567,2794.754404760714,96.49934523928567
354,58,1,0,False,False,2645.7942507679954,245.45949923200408,245.45949923200408
354,99,1,0,False,False,253.96680641948933,2637.2869435805096,253.96680641948933
354,105,1,0,False,False,2623.254145499531,267.99960450046785,267.99960450046785
354,106,1,1,True,True,2891.253749999999,1.1368683772161603e-13,1.1368683772161603e-13
354,166,1,0,False,False,253.96680641948933,2637.2869435805096,253.96680641948933
354,167,1,0,False,False,511.2043735340476,2380.0493764659523,511.2043735340476
354,210,1,0,False,False,511.2043735340476,2380.0493764659523,511.2043735340476
354,237,1,0,False,False,2623.254145499531,267.99960450046785,267.99960450046785
354,243,1,1,True,True,2891.253749999999,1.1368683772161603e-13,1.1368683772161603e-13
355,55,1,0,False,False,199.18187631964463,2692.071873680355,199.18187631964463
355,99,1,0,False,False,368.4469643255418,2522.8067856744574,368.4469643255418
355,105,1,0,False,False,2639.916502594632,251.33724740536718,251.33724740536718
355,106,1,1,True,True,2891.25375,-1.1368683772161603e-13,-1.1368683772161603e-13
355,166,1,0,False,False,368.4469643255418,2522.8067856744574,368.4469643255418
355,237,1,0,False,False,2639.916502594632,251.33724740536718,251.33724740536718
355,243,1,1,True,True,2891.25375,-1.1368683772161603e-13,-1.1368683772161603e-13
356,55,1,0,False,False,191.20153116009922,2700.0522188399,191.20153116009922
356,99,1,0,False,False,341.48308457667963,2549.7706654233198,341.48308457667963
356,105,1,0,False,False,2652.549827460011,238.70392253998818,238.70392253998818
356,106,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
356,166,1,0,False,False,341.48308457667963,2549.7706654233198,341.48308457667963
356,237,1,0,False,False,2652.549827460011,238.70392253998818,238.70392253998818
356,243,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
358,55,1,0,False,False,157.41926317939155,2733.834486820608,157.41926317939155
358,99,1,0,False,False,239.37679793816596,2651.8769520618334,239.37679793816596
358,105,1,0,False,False,2696.498529587543,194.7552204124563,194.7552204124563
358,106,1,1,True,True,2891.2537499999994,1.1368683772161603e-13,1.1368683772161603e-13
358,166,1,0,False,False,239.37679793816596,2651.8769520618334,239.37679793816596
358,237,1,0,False,False,2696.498529587543,194.7552204124563,194.7552204124563
358,243,1,1,True,True,2891.2537499999994,1.1368683772161603e-13,1.1368683772161603e-13
357,55,1,0,False,False,149.76382827944082,2741.4899217205584,149.76382827944082
357,99,1,0,False,False,273.47190677361175,2617.781843226388,273.47190677361175
357,105,1,0,False,False,2662.704867817815,228.54888218218468,228.54888218218468
357,106,1,1,True,True,2891.253749999999,1.7053025658242404e-13,1.7053025658242404e-13
357,166,1,0,False,False,273.47190677361175,2617.781843226388,273.47190677361175
357,237,1,0,False,False,2662.704867817815,228.54888218218468,228.54888218218468
357,243,1,1,True,True,2891.253749999999,1.7053025658242404e-13,1.7053025658242404e-13
359,105,1,0,False,False,2756.3120710740163,134.94167892598347,134.94167892598347
359,106,1,1,True,True,2891.2537499999994,-2.842170943040401e-14,-2.842170943040401e-14
359,237,1,0,False,False,2756.3120710740163,134.94167892598347,134.94167892598347
359,243,1,1,True,True,2891.2537499999994,-2.842170943040401e-14,-2.842170943040401e-14
361,99,1,1,True,True,4.583000645652646e-13,2891.253749999999,4.583000645652646e-13
361,105,1,0,False,False,2835.640220605559,55.61352939444048,55.61352939444048
361,106,1,1,True,True,2891.253749999999,1.3500311979441904e-13,1.3500311979441904e-13
361,166,1,1,True,True,4.583000645652646e-13,2891.253749999999,4.583000645652646e-13
361,237,1,0,False,False,2835.640220605559,55.61352939444048,55.61352939444048
361,243,1,1,True,True,2891.253749999999,1.3500311979441904e-13,1.3500311979441904e-13
360,99,1,0,False,False,0.000980950422174942,2891.252769049577,0.000980950422174942
360,105,1,0,False,False,2793.3256991293465,97.92805087065321,97.92805087065321
360,106,1,1,True,True,2891.253749999999,1.1368683772161603e-13,1.1368683772161603e-13
360,166,1,0,False,False,0.000980950422174942,2891.252769049577,0.000980950422174942
360,237,1,0,False,False,2793.3256991293465,97.92805087065321,97.92805087065321
360,243,1,1,True,True,2891.253749999999,1.1368683772161603e-13,1.1368683772161603e-13
366,99,1,1,True,True,2.5579538487363607e-13,2891.253749999999,2.5579538487363607e-13
366,166,1,1,True,True,2.5579538487363607e-13,2891.253749999999,2.5579538487363607e-13
367,57,1,0,False,False,261.1602694599894,2630.09348054001,261.1602694599894
367,99,1,0,False,False,149.79221901979076,2741.4615309802084,149.79221901979076
367,105,1,0,False,False,2730.6899487068135,160.56380129318597,160.56380129318597
367,106,1,1,True,True,2891.2537499999994,2.842170943040401e-14,2.842170943040401e-14
367,144,1,0,False,False,2630.09348054001,261.1602694599894,261.1602694599894
367,166,1,0,False,False,149.79221901979076,2741.4615309802084,149.79221901979076
367,237,1,0,False,False,2730.6899487068135,160.56380129318597,160.56380129318597
367,243,1,1,True,True,2891.2537499999994,2.842170943040401e-14,2.842170943040401e-14
368,57,1,0,False,False,258.9623015034105,2632.2914484965886,258.9623015034105
368,99,1,0,False,False,135.97620315699533,2755.2775468430045,135.97620315699533
368,105,1,0,False,False,2650.5405660613833,240.71318393861617,240.71318393861617
368,106,1,1,True,True,2891.253749999999,5.684341886080802e-14,5.684341886080802e-14
368,119,2,0,False,False,224.09524160444084,2591.207615648127,224.09524160444084
368,144,1,0,False,False,2632.2914484965886,258.9623015034105,258.9623015034105
368,166,1,0,False,False,135.97620315699533,2755.2775468430045,135.97620315699533
368,235,2,0,False,False,228.0177756010283,2598.080850523027,228.0177756010283
368,237,1,0,False,False,2650.5405660613833,240.71318393861617,240.71318393861617
368,243,1,1,True,True,2891.253749999999,5.684341886080802e-14,5.684341886080802e-14
368,247,2,0,False,False,265.9950715775231,2614.457959626659,265.9950715775231
369,57,1,0,False,False,165.90849091735595,2725.345259082643,165.90849091735595
369,99,1,0,False,False,49.39128091333987,2841.86246908666,49.39128091333987
369,105,1,0,False,False,2675.7033928284627,215.5503571715368,215.5503571715368
369,106,1,1,True,True,2891.2537499999994,-1.7053025658242404e-13,-1.7053025658242404e-13
369,119,2,0,False,False,101.11242197520363,2706.5437606534147,101.11242197520363
369,144,1,0,False,False,2725.345259082643,165.90849091735595,165.90849091735595
369,166,1,0,False,False,49.39128091333987,2841.86246908666,49.39128091333987
369,235,2,0,False,False,105.42987353086494,2714.1089872719417,105.42987353086494
369,237,1,0,False,False,2675.7033928284627,215.5503571715368,215.5503571715368
369,243,1,1,True,True,2891.2537499999994,-1.7053025658242404e-13,-1.7053025658242404e-13
369,247,2,0,False,False,147.23069303584998,2732.1349305112417,147.23069303584998
370,57,1,0,False,False,35.38758092693854,2855.8661690730605,35.38758092693854
370,99,1,1,True,True,2.8421709430404007e-13,2891.253749999999,2.8421709430404007e-13
370,119,2,0,False,False,164.9274513535072,2646.696543748795,164.9274513535072
370,144,1,0,False,False,2855.8661690730605,35.38758092693854,35.38758092693854
370,166,1,1,True,True,2.8421709430404007e-13,2891.253749999999,2.8421709430404007e-13
370,235,2,0,False,False,169.0399826145267,2653.902700103831,169.0399826145267
370,247,2,0,False,False,208.8567992560644,2671.0730734421895,208.8567992560644
371,57,1,1,True,True,5.684341886080802e-14,2891.2537499999994,5.684341886080802e-14
371,99,1,0,False,False,46.52102940673825,2844.732720593261,46.52102940673825
371,119,1,0,False,False,221.61130712003734,2669.642442879962,221.61130712003734
371,144,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
371,166,1,0,False,False,46.52102940673825,2844.732720593261,46.52102940673825
371,235,1,0,False,False,225.54181742865313,2665.7119325713466,225.54181742865313
372,57,1,1,True,True,5.684341886080802e-14,2891.2537499999994,5.684341886080802e-14
372,99,1,0,False,False,79.9153343084937,2811.3384156915054,79.9153343084937
372,119,1,0,False,False,251.75650429283496,2639.4972457071644,251.75650429283496
372,144,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
372,166,1,0,False,False,79.9153343084937,2811.3384156915054,79.9153343084937
373,57,1,1,True,True,1.1368683772161603e-13,2891.253749999999,1.1368683772161603e-13
373,99,1,0,False,False,170.821558923424,2720.4321910765757,170.821558923424
373,144,1,1,True,True,2891.253749999999,1.1368683772161603e-13,1.1368683772161603e-13
373,166,1,0,False,False,170.821558923424,2720.4321910765757,170.821558923424
374,57,1,1,True,True,0.0,2891.253749999999,0.0
374,99,1,0,False,False,178.84019868825158,2712.4135513117476,178.84019868825158
374,144,1,1,True,True,2891.253749999999,0.0,0.0
374,166,1,0,False,False,178.84019868825158,2712.4135513117476,178.84019868825158
375,57,1,1,True,True,0.0,2891.253749999999,0.0
375,99,1,0,False,False,96.56797996183752,2794.685770038162,96.56797996183752
375,119,1,0,False,False,150.753319555851,2740.5004304441486,150.753319555851
375,144,1,1,True,True,2891.253749999999,0.0,0.0
375,166,1,0,False,False,96.56797996183752,2794.685770038162,96.56797996183752
375,235,1,0,False,False,154.91136622746524,2736.342383772534,154.91136622746524
375,247,1,0,False,False,195.16885520508748,2696.084894794912,195.16885520508748
394,57,1,1,True,True,2.842170943040401e-14,2891.2537499999994,2.842170943040401e-14
394,99,1,0,False,False,173.37254669097587,2717.881203309024,173.37254669097587
394,144,1,1,True,True,2891.2537499999994,2.842170943040401e-14,2.842170943040401e-14
394,166,1,0,False,False,173.37254669097587,2717.881203309024,173.37254669097587
395,57,1,1,True,True,0.0,2891.25375,0.0
395,99,1,0,False,False,226.1976658708403,2665.056084129159,226.1976658708403
395,144,1,1,True,True,2891.25375,0.0,0.0
395,166,1,0,False,False,226.1976658708403,2665.056084129159,226.1976658708403
396,57,1,1,True,True,0.0,2891.25375,0.0
396,99,1,0,False,False,255.35437444846946,2635.89937555153,255.35437444846946
396,144,1,1,True,True,2891.25375,0.0,0.0
396,166,1,0,False,False,255.35437444846946,2635.89937555153,255.35437444846946
398,57,1,1,True,True,0.0,2891.253749999999,0.0
398,99,1,0,False,False,251.40502896828792,2639.8487210317116,251.40502896828792
398,144,1,1,True,True,2891.253749999999,0.0,0.0
398,147,1,1,True,True,5.684341886080802e-14,793.8693999999998,5.684341886080802e-14
398,166,1,0,False,False,251.40502896828792,2639.8487210317116,251.40502896828792
397,57,1,1,True,True,1.1368683772161603e-13,2891.253749999999,1.1368683772161603e-13
397,99,1,0,False,False,263.4164375330146,2627.8373124669847,263.4164375330146
397,144,1,1,True,True,2891.253749999999,1.1368683772161603e-13,1.1368683772161603e-13
397,147,1,1,True,True,0.0,793.8693999999999,0.0
397,166,1,0,False,False,263.4164375330146,2627.8373124669847,263.4164375330146
399,57,1,1,True,True,-5.684341886080802e-14,2891.25375,-5.684341886080802e-14
399,99,1,0,False,False,222.2678949786971,2668.985855021302,222.2678949786971
399,144,1,1,True,True,2891.25375,-5.684341886080802e-14,-5.684341886080802e-14
399,166,1,0,False,False,222.2678949786971,2668.985855021302,222.2678949786971
400,57,1,1,True,True,1.4210854715202004e-13,2891.253749999999,1.4210854715202004e-13
400,99,1,0,False,False,98.97252555844986,2792.2812244415495,98.97252555844986
400,144,1,1,True,True,2891.253749999999,1.4210854715202004e-13,1.4210854715202004e-13
400,166,1,0,False,False,98.97252555844986,2792.2812244415495,98.97252555844986
406,57,1,0,False,False,8.415318609651322,2882.8384313903484,8.415318609651322
406,99,1,1,True,True,-2.842170943040401e-14,2891.25375,-2.842170943040401e-14
406,144,1,0,False,False,2882.8384313903484,8.415318609651322,8.415318609651322
406,166,1,1,True,True,-2.842170943040401e-14,2891.25375,-2.842170943040401e-14
407,57,1,0,False,False,25.62533879284402,2865.6284112071553,25.62533879284402
407,99,1,1,True,True,2.2737367544323206e-13,2891.253749999999,2.2737367544323206e-13
407,119,1,0,False,False,77.12644009452812,2814.127309905471,77.12644009452812
407,144,1,0,False,False,2865.6284112071553,25.62533879284402,25.62533879284402
407,166,1,1,True,True,2.2737367544323206e-13,2891.253749999999,2.2737367544323206e-13
407,235,1,0,False,False,81.52091448512573,2809.732835514874,81.52091448512573
408,57,1,0,False,False,6.779501415146381,2884.4742485848533,6.779501415146381
408,99,1,1,True,True,4.121147867408581e-13,2891.253749999999,4.121147867408581e-13
408,144,1,0,False,False,2884.4742485848533,6.779501415146381,6.779501415146381
408,166,1,1,True,True,4.121147867408581e-13,2891.253749999999,4.121147867408581e-13
415,57,1,0,False,False,3.744601043111693,2887.5091489568877,3.744601043111693
415,99,1,1,True,True,1.1013412404281553e-13,2891.2537499999994,1.1013412404281553e-13
415,144,1,0,False,False,2887.5091489568877,3.744601043111693,3.744601043111693
415,166,1,1,True,True,1.1013412404281553e-13,2891.2537499999994,1.1013412404281553e-13
418,57,1,1,True,True,8.526512829121202e-14,2891.2537499999994,8.526512829121202e-14
418,99,1,0,False,False,110.13587911313502,2781.1178708868647,110.13587911313502
418,144,1,1,True,True,2891.2537499999994,8.526512829121202e-14,8.526512829121202e-14
418,166,1,0,False,False,110.13587911313502,2781.1178708868647,110.13587911313502
419,57,1,1,True,True,-1.7053025658242404e-13,2891.2537499999994,-1.7053025658242404e-13
419,99,1,0,False,False,217.34761211132383,2673.9061378886754,217.34761211132383
419,144,1,1,True,True,2891.2537499999994,-1.7053025658242404e-13,-1.7053025658242404e-13
419,166,1,0,False,False,217.34761211132383,2673.9061378886754,217.34761211132383
420,57,1,1,True,True,2.2737367544323206e-13,2891.2537499999994,2.2737367544323206e-13
420,99,1,0,False,False,289.50029784100684,2601.7534521589923,289.50029784100684
420,144,1,1,True,True,2891.2537499999994,2.2737367544323206e-13,2.2737367544323206e-13
420,147,1,1,True,True,0.0,793.8693999999999,0.0
420,166,1,0,False,False,289.50029784100684,2601.7534521589923,289.50029784100684
421,57,1,1,True,True,5.684341886080802e-14,2891.2537499999994,5.684341886080802e-14
421,99,1,0,False,False,309.5929737133852,2581.6607762866142,309.5929737133852
421,144,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
421,147,1,1,True,True,0.0,793.8694,0.0
421,166,1,0,False,False,309.5929737133852,2581.6607762866142,309.5929737133852
422,57,1,1,True,True,-5.684341886080802e-14,2891.2537499999994,-5.684341886080802e-14
422,99,1,0,False,False,269.715788682157,2621.5379613178425,269.715788682157
422,144,1,1,True,True,2891.2537499999994,-5.684341886080802e-14,-5.684341886080802e-14
422,166,1,0,False,False,269.715788682157,2621.5379613178425,269.715788682157
423,57,1,1,True,True,-2.842170943040401e-14,2891.2537499999994,-2.842170943040401e-14
423,99,1,0,False,False,192.4310462760066,2698.8227037239926,192.4310462760066
423,144,1,1,True,True,2891.2537499999994,-2.842170943040401e-14,-2.842170943040401e-14
423,166,1,0,False,False,192.4310462760066,2698.8227037239926,192.4310462760066
468,57,1,1,True,True,-2.842170943040401e-14,2891.25375,-2.842170943040401e-14
468,144,1,1,True,True,2891.25375,-2.842170943040401e-14,-2.842170943040401e-14
469,57,1,1,True,True,-7.815970093361102e-14,2891.2537499999994,-7.815970093361102e-14
469,144,1,1,True,True,2891.2537499999994,-7.815970093361102e-14,-7.815970093361102e-14
490,57,1,1,True,True,1.1368683772161603e-13,2891.2537499999994,1.1368683772161603e-13
490,144,1,1,True,True,2891.2537499999994,1.1368683772161603e-13,1.1368683772161603e-13
491,57,1,1,True,True,1.3500311979441904e-13,2891.2537499999994,1.3500311979441904e-13
491,144,1,1,True,True,2891.2537499999994,1.3500311979441904e-13,1.3500311979441904e-13
492,57,1,1,True,True,7.815970093361102e-14,2891.2537499999994,7.815970093361102e-14
492,144,1,1,True,True,2891.2537499999994,7.815970093361102e-14,7.815970093361102e-14
492,147,1,1,True,True,-1.4210854715202004e-14,793.8693999999999,-1.4210854715202004e-14
494,57,1,1,True,True,-4.973799150320701e-14,2891.25375,-4.973799150320701e-14
494,144,1,1,True,True,2891.25375,-4.973799150320701e-14,-4.973799150320701e-14
494,147,1,1,True,True,-1.2789769243681803e-13,793.8694,-1.2789769243681803e-13
493,57,1,1,True,True,2.2737367544323206e-13,2891.253749999999,2.2737367544323206e-13
493,144,1,1,True,True,2891.253749999999,2.2737367544323206e-13,2.2737367544323206e-13
493,147,1,1,True,True,-1.4210854715202004e-14,793.8693999999999,-1.4210854715202004e-14
559,57,1,0,False,False,19.490982411204826,2871.7627675887943,19.490982411204826
559,99,1,1,True,True,2.842170943040401e-14,2891.253749999999,2.842170943040401e-14
559,144,1,0,False,False,2871.7627675887943,19.490982411204826,19.490982411204826
559,166,1,1,True,True,2.842170943040401e-14,2891.253749999999,2.842170943040401e-14
561,57,1,1,True,True,0.0,2891.25375,0.0
561,99,1,0,False,False,41.32495586690065,2849.9287941330986,41.32495586690065
561,144,1,1,True,True,2891.25375,0.0,0.0
561,166,1,0,False,False,41.32495586690065,2849.9287941330986,41.32495586690065
560,57,1,0,False,False,26.65427384897457,2864.599476151025,26.65427384897457
560,99,1,1,True,True,2.5579538487363607e-13,2891.2537499999994,2.5579538487363607e-13
560,144,1,0,False,False,2864.599476151025,26.65427384897457,26.65427384897457
560,166,1,1,True,True,2.5579538487363607e-13,2891.2537499999994,2.5579538487363607e-13
562,57,1,1,True,True,-5.684341886080802e-14,2891.2537499999994,-5.684341886080802e-14
562,99,1,0,False,False,83.22476426153321,2808.0289857384664,83.22476426153321
562,144,1,1,True,True,2891.2537499999994,-5.684341886080802e-14,-5.684341886080802e-14
562,166,1,0,False,False,83.22476426153321,2808.0289857384664,83.22476426153321
563,57,1,1,True,True,5.684341886080802e-14,2891.253749999999,5.684341886080802e-14
563,99,1,0,False,False,122.59126524275024,2768.6624847572493,122.59126524275024
563,144,1,1,True,True,2891.253749999999,5.684341886080802e-14,5.684341886080802e-14
563,166,1,0,False,False,122.59126524275024,2768.6624847572493,122.59126524275024
564,57,1,1,True,True,0.0,2891.25375,0.0
564,99,1,0,False,False,161.81355701979106,2729.4401929802084,161.81355701979106
564,144,1,1,True,True,2891.25375,0.0,0.0
564,166,1,0,False,False,161.81355701979106,2729.4401929802084,161.81355701979106
565,57,1,1,True,True,5.684341886080802e-14,2891.2537499999994,5.684341886080802e-14
565,99,1,0,False,False,174.72604081139124,2716.527709188608,174.72604081139124
565,144,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
565,166,1,0,False,False,174.72604081139124,2716.527709188608,174.72604081139124
567,57,1,1,True,True,-1.4210854715202004e-14,2891.2537499999994,-1.4210854715202004e-14
567,144,1,1,True,True,2891.2537499999994,-1.4210854715202004e-14,-1.4210854715202004e-14
566,57,1,1,True,True,0.0,2891.25375,0.0
566,144,1,1,True,True,2891.25375,0.0,0.0
576,57,1,1,True,True,1.4191425812271063e-13,2891.253749999999,1.4191425812271063e-13
576,144,1,1,True,True,2891.253749999999,1.4191425812271063e-13,1.4191425812271063e-13
610,57,1,0,False,False,8.703438533394433,2882.550311466605,8.703438533394433
610,99,1,1,True,True,7.105427357601002e-14,2891.253749999999,7.105427357601002e-14
610,119,1,0,False,False,52.939276424164454,2838.314473575835,52.939276424164454
610,144,1,0,False,False,2882.550311466605,8.703438533394433,8.703438533394433
610,166,1,1,True,True,7.105427357601002e-14,2891.253749999999,7.105427357601002e-14
611,57,1,0,False,False,35.24828313581929,2856.00546686418,35.24828313581929
611,99,1,1,True,True,-1.7053025658242404e-13,2891.25375,-1.7053025658242404e-13
611,119,1,0,False,False,61.80840254891004,2829.4453474510897,61.80840254891004
611,144,1,0,False,False,2856.00546686418,35.24828313581929,35.24828313581929
611,166,1,1,True,True,-1.7053025658242404e-13,2891.25375,-1.7053025658242404e-13
611,235,1,0,False,False,66.2520656149303,2825.0016843850694,66.2520656149303
611,247,2,0,False,False,109.27484314213166,2769.7432563214547,109.27484314213166
612,57,1,0,False,False,35.9200161972303,2855.3337338027695,35.9200161972303
612,99,1,1,True,True,0.0,2891.2537499999994,0.0
612,119,1,0,False,False,132.12686481205344,2759.126885187946,132.12686481205344
612,144,1,0,False,False,2855.3337338027695,35.9200161972303,35.9200161972303
612,166,1,1,True,True,0.0,2891.2537499999994,0.0
612,235,1,0,False,False,136.34472401735138,2754.909025982648,136.34472401735138
613,57,1,0,False,False,48.635470074548095,2842.618279925451,48.635470074548095
613,99,1,1,True,True,-2.2737367544323206e-13,2891.25375,-2.2737367544323206e-13
613,119,1,0,False,False,160.7745624907503,2730.4791875092487,160.7745624907503
613,144,1,0,False,False,2842.618279925451,48.635470074548095,48.635470074548095
613,166,1,1,True,True,-2.2737367544323206e-13,2891.25375,-2.2737367544323206e-13
613,235,1,0,False,False,164.90042934399108,2726.3533206560082,164.90042934399108
614,57,1,0,False,False,61.866665936025356,2829.387084063974,61.866665936025356
614,99,1,1,True,True,1.1368683772161603e-13,2891.2537499999994,1.1368683772161603e-13
614,119,1,0,False,False,168.41410613250278,2722.8396438674963,168.41410613250278
614,144,1,0,False,False,2829.387084063974,61.866665936025356,61.866665936025356
614,166,1,1,True,True,1.1368683772161603e-13,2891.2537499999994,1.1368683772161603e-13
614,235,1,0,False,False,172.51544118580136,2718.738308814198,172.51544118580136
615,57,1,0,False,False,81.92036294504996,2809.333387054949,81.92036294504996
615,99,1,1,True,True,0.0,2891.253749999999,0.0
615,106,1,0,False,False,2798.085484526977,93.16826547302239,93.16826547302239
615,119,1,0,False,False,158.35455934966473,2732.8991906503343,158.35455934966473
615,144,1,0,False,False,2809.333387054949,81.92036294504996,81.92036294504996
615,166,1,1,True,True,0.0,2891.253749999999,0.0
615,235,1,0,False,False,162.48819722113606,2728.7655527788634,162.48819722113606
615,243,1,0,False,False,2798.085484526977,93.16826547302239,93.16826547302239
615,247,1,0,False,False,202.5093644158868,2688.744385584113,202.5093644158868
616,57,1,0,False,False,106.70121093686043,2784.5525390631387,106.70121093686043
616,99,1,1,True,True,0.0,2891.25375,0.0
616,105,1,0,False,False,2702.764150840816,188.48959915918354,188.48959915918354
616,106,1,0,False,False,2874.404879489165,16.848870510834246,16.848870510834246
616,119,1,0,False,False,150.88327765882798,2740.3704723411715,150.88327765882798
616,144,1,0,False,False,2784.5525390631387,106.70121093686043,106.70121093686043
616,166,1,1,True,True,0.0,2891.25375,0.0
616,235,2,0,False,False,155.04090701412937,2667.152675270154,155.04090701412937
616,237,1,0,False,False,2702.764150840816,188.48959915918354,188.48959915918354
616,243,1,0,False,False,2874.404879489165,16.848870510834246,16.848870510834246
616,247,2,0,False,False,195.2943556073633,2684.511339241829,195.2943556073633
