mean_abs_fbme_d1_cgm,total_demand,total_renewables,renewable_share,hourly_d1_overloads,hourly_d1_overload_mw,sum_abs_np_diff,mean_line_loading,max_line_loading,d1_cgm_objective,d0_objective,strategy,t
1.4329798006458402e-13,28156.726012635976,10535.235591000002,0.3741640837884374,0,0.0,9.094947017729282e-13,0.3111425411278584,0.9971626257984969,552822.0643398738,0.0,NO_SCOPF_50%_pmax_sub,1
18.51450742261015,26721.954223956418,10797.951283500002,0.4040853896014672,1,21.023161814573086,802.9019372726439,0.3150345034595242,1.0900384246697863,486733.61947045877,61293.69804866536,NO_SCOPF_50%_pmax_sub,2
55.63906163038133,25249.222343935195,10977.3964065,0.43476176244044784,1,43.60075491027396,1682.3761412525364,0.3175697974159576,1.1867341992208436,422543.63453965494,219736.39733147953,NO_SCOPF_50%_pmax_sub,3
68.64547100575365,24572.344941698502,11035.009392000002,0.44908247129780177,2,54.8928947978975,2079.0124795709075,0.3200094883603802,1.2307612698521515,394753.18248891307,291877.7907349311,NO_SCOPF_50%_pmax_sub,4
54.72107281066662,23808.93271360702,11034.1742895,0.4634468257031055,4,117.78308822436219,2473.180670391456,0.3320489849946438,1.275283397948679,366492.91693542525,364830.36995755916,NO_SCOPF_50%_pmax_sub,5
43.73743711004698,22662.883651191732,10962.464667,0.4837188786619189,4,196.25850079269492,2698.633946267001,0.35094009570777146,1.3010267540210352,325635.12052980287,407012.6353527056,NO_SCOPF_50%_pmax_sub,6
18.852388032377533,20994.966432853238,10974.581382,0.5227244071620334,1,30.296208425609734,1163.2070298121143,0.3214358342907787,1.1297532171501674,261293.11372563324,126369.12612464963,NO_SCOPF_50%_pmax_sub,7
12.346954812900917,20729.48955353434,11126.775752200701,0.536760720685648,1,19.84183201570079,761.8167316773311,0.3148881335264698,1.0849790013992007,245143.88208942767,53003.48388442235,NO_SCOPF_50%_pmax_sub,8
2.4280152069762786e-13,21224.8543415389,12130.528565200208,0.5715247025964131,0,0.0,1.8189894035458565e-12,0.3008144606096027,0.9417953648275079,227137.68607029103,0.0,NO_SCOPF_50%_pmax_sub,9
6.746243764795989e-13,23198.31373116694,15675.495933486021,0.6757170419859435,0,0.0,8.86757334228605e-12,0.33645002840656235,0.9597415942594539,178413.36242161389,0.0,NO_SCOPF_50%_pmax_sub,10
31.530341092287514,25639.3492604969,18303.951871473164,0.7139007969938792,1,33.58761217102568,1349.3254612723622,0.3575633800006637,1.1438497080017032,200383.99507426348,12966.318073665407,NO_SCOPF_50%_pmax_sub,11
21.070157562714748,28483.25371019557,19618.710187564622,0.6887805159893693,1,54.9972815767963,967.377785110295,0.4168892151661322,1.235543475238002,242887.55936862156,26000.246347398137,NO_SCOPF_50%_pmax_sub,12
5.7363364263306105,30143.791646329293,19863.618311195652,0.6589621685370994,1,61.12931765258861,340.28879974309166,0.4418943846422633,1.2618058839637871,283066.8301933972,29733.350155264234,NO_SCOPF_50%_pmax_sub,13
45.83461419887106,30909.109634990178,18329.418705912816,0.5930102459232045,2,36.520380642349096,1555.5117065464415,0.4211597969120765,1.0968641685487042,366675.13905371225,17402.01070388124,NO_SCOPF_50%_pmax_sub,14
41.9904032240663,31356.786088746456,16523.958592580842,0.5269659507136504,2,22.860583916127013,1423.9258076412104,0.4110805524303585,1.08606981017831,454872.64965064183,54790.849342377725,NO_SCOPF_50%_pmax_sub,15
18.644136850840145,31712.188274933127,14267.4051627664,0.4499028903042953,1,23.196823205099236,805.9790831282821,0.4185204410484787,1.0993478258481022,586751.8088455062,76547.79429275627,NO_SCOPF_50%_pmax_sub,16
9.446966001286514,32936.04112059456,14310.73506110475,0.4345007649433738,1,15.817848120667009,403.28612067302674,0.42974054510485216,1.0677450013947734,650972.9973359695,24764.385611312624,NO_SCOPF_50%_pmax_sub,17
10.500384099906006,35056.64295418567,15102.4576035,0.4308015922470638,4,35.70711368370519,441.8416036044496,0.4528924737441644,1.0823606092251734,724056.3346073951,49625.96581647356,NO_SCOPF_50%_pmax_sub,18
19.70435795694323,34790.47911466151,15991.344897,0.45964715933621275,13,288.6168425023978,850.4487678484061,0.47629992131692456,1.1837458831330137,676794.8334609838,140577.9795577622,NO_SCOPF_50%_pmax_sub,19
99.69233522546071,32998.51017925899,16655.978118,0.5047493970945698,18,1097.840933745153,3047.273081514678,0.4954245608476545,1.3485153991389303,574948.7553341517,407055.05157646746,NO_SCOPF_50%_pmax_sub,20
104.48738047515599,30399.230042648887,17147.873625,0.5640890772872282,19,924.6114088926764,3065.455903064689,0.49529321209010096,1.3993315867510707,461589.4860523081,280165.7747024473,NO_SCOPF_50%_pmax_sub,21
80.77820286057376,29639.51853566312,17619.963621,0.5944753657114623,16,861.1571467889801,2334.4191251803486,0.48650804321236674,1.4692553975072447,442968.33997872326,249254.5405636992,NO_SCOPF_50%_pmax_sub,22
62.31922635849754,29068.721085120866,17965.5422985,0.6180369011038417,24,983.4435541439518,1933.5334063367764,0.48184553915896905,1.5238305870208813,430482.3725436041,313092.49176950735,NO_SCOPF_50%_pmax_sub,23
47.32789190961682,26348.270032307468,18134.8498635,0.6882747839331989,25,1278.9211111051673,2215.1877266444517,0.4936654593467946,1.5785846025805796,330180.7096005926,358828.45931726386,NO_SCOPF_50%_pmax_sub,24
72.5046512547263,24184.744265891597,18270.609534,0.7554601087830206,31,1717.4167338653801,3115.7066912625714,0.510444279965606,1.6213928699009126,254334.0090855132,445061.9995892273,NO_SCOPF_50%_pmax_sub,25
78.34178574561314,23246.821985660197,18557.086346999997,0.7982633651364017,38,2298.8893456866936,3214.071172149947,0.5261448320901371,1.6622327204384932,241203.99688518257,474125.3565880284,NO_SCOPF_50%_pmax_sub,26
82.35858759849395,23838.893042558535,18849.800496,0.7907162661600216,39,2566.9130805682257,3312.0074342195194,0.5331868405476157,1.6917008054954543,270767.7958378734,490377.05346363224,NO_SCOPF_50%_pmax_sub,27
91.04029652233513,24780.33876384266,19127.4680085,0.771880812073851,39,2866.3860025373156,3576.9849884537834,0.5403526437110198,1.722344301315023,298106.64258322585,533196.5265259771,NO_SCOPF_50%_pmax_sub,28
90.47054749464183,26088.37747465705,19277.052043500003,0.7389134131559638,39,2997.872405636481,3740.4345635200925,0.5428155138225936,1.7479440980047822,354499.4654959976,559846.7566427897,NO_SCOPF_50%_pmax_sub,29
83.56516524721688,29054.09548075105,19366.289413499995,0.6665597084696913,39,2942.505712280698,3333.0047626438236,0.543824044146001,1.7739606936877477,464371.70573149156,592587.0376237277,NO_SCOPF_50%_pmax_sub,30
89.33949933162319,34427.71980627669,19386.347391000007,0.5631028572349884,28,1837.7359664363964,1892.0742339920423,0.5129345511346288,1.715628954307937,810341.9491469322,240947.1735969116,NO_SCOPF_50%_pmax_sub,31
76.1059866871494,39780.934765704435,19470.88434367757,0.48945266013365846,26,1383.5174671716477,2434.4712712012188,0.5370828552736299,1.6512996131887736,994120.0610176817,340052.5663771459,NO_SCOPF_50%_pmax_sub,32
104.45723334238085,43931.34888576066,19755.71498020485,0.4496951603188359,29,1698.5009144557935,4118.667851112825,0.567501320832649,1.7400122610762896,1128298.1536938373,416378.6367275473,NO_SCOPF_50%_pmax_sub,33
107.61453568263036,46051.285919153124,20202.053896425572,0.4386859887450692,30,1772.223987256907,4516.472256931585,0.5677931326500368,1.7035687688667636,1199094.9117745224,438767.5462659162,NO_SCOPF_50%_pmax_sub,34
109.61008334068946,47106.56759444908,20569.805632643212,0.4366653458968449,32,1888.1172274828546,4788.893663288434,0.5727051998837941,1.669645522477536,1217563.2346953233,461134.988207347,NO_SCOPF_50%_pmax_sub,35
93.71830164577698,47287.99156865474,21565.65533006946,0.4560492973942341,29,1434.8129475254511,3068.732410688669,0.55553075723184,1.6012356243585026,1181845.3964358317,307713.04598724365,NO_SCOPF_50%_pmax_sub,36
79.81672382314038,47389.59519901169,22446.830605686606,0.4736658017740302,29,1540.9134119487035,2069.857493336177,0.5698304202282363,1.5557921850477976,1141679.125658458,308755.3912056156,NO_SCOPF_50%_pmax_sub,37
49.12234931629803,47486.035547826024,22352.0689717699,0.470708255888361,34,1627.2177178024972,1977.1043523295239,0.5795062767911,1.5220412089716278,1159235.1516187005,341219.70058674377,NO_SCOPF_50%_pmax_sub,38
96.12094992689887,47409.29544489773,20594.074986937525,0.4343889693714884,29,1655.9824173010065,2548.851608278637,0.5722670423414453,1.5127699419552838,1246332.2974567278,491108.88982504496,NO_SCOPF_50%_pmax_sub,39
82.46017054333501,47228.60275091058,17660.758914959504,0.37394201577600134,30,1776.5665528808113,2664.980605825114,0.579697951992069,1.5273549087890108,1386537.0370695768,483634.04996405647,NO_SCOPF_50%_pmax_sub,40
64.4448869950972,47007.40156482032,16786.902286387758,0.35711189573496527,33,1838.601845725069,2661.1526384049425,0.5836965011345554,1.5418430730726924,1416507.7650442705,499571.0680757267,NO_SCOPF_50%_pmax_sub,41
60.88788663540061,49028.438488663545,16524.726816000002,0.33704371025034546,32,1590.9680663610443,2928.2994643719717,0.5677046939733417,1.5162941775584815,1558643.9686126928,461287.355501267,NO_SCOPF_50%_pmax_sub,42
55.218664045150085,49246.09407369442,16264.103278499999,0.3302617920146428,29,1357.0734152496962,2822.513560134894,0.556834459351641,1.4935926123061984,1586286.1201236742,431860.32349068276,NO_SCOPF_50%_pmax_sub,43
61.214741481430934,47687.78024810314,16020.0943485,0.3359370946844863,31,1506.0685614123295,2773.61224511099,0.5610769255003626,1.476969081320712,1500252.6396278432,424527.2345240873,NO_SCOPF_50%_pmax_sub,44
61.78644875689884,46002.62254461355,15818.3856735,0.3438583454271386,31,1519.6874127107988,2738.6849777894295,0.5640402549343965,1.4756367912439896,1405302.4611548241,423218.06853119354,NO_SCOPF_50%_pmax_sub,45
60.1902677763722,45222.65679157621,15600.244550999998,0.34496523773247023,29,1512.3329871825995,2595.235642984093,0.5645887853806784,1.4725880354897671,1369530.5508161539,421068.52838395955,NO_SCOPF_50%_pmax_sub,46
64.07219469318738,43205.032508752636,15377.666473499998,0.3559230390669127,27,1399.470955375623,2348.6425035404664,0.560968878542968,1.4619112572523145,1260900.328804777,406763.46665528044,NO_SCOPF_50%_pmax_sub,47
76.84670327450591,38812.343036309656,15183.887683500001,0.3912128589942431,25,1211.2225454062323,3650.7572981180692,0.5357250360751159,1.4523661909803511,1023581.0447133429,407471.19434759486,NO_SCOPF_50%_pmax_sub,48
79.48870155869474,35928.77217475948,14953.031031,0.4161854170320003,21,1128.4875583466678,3712.732385642707,0.5261773184256803,1.428240671448923,891412.2410845921,343037.57734165003,NO_SCOPF_50%_pmax_sub,49
57.43017721291846,33857.45419589334,14625.961378500002,0.43198644806182807,17,854.8707944986987,2155.834389463742,0.5108540547020761,1.3813258239703932,807994.724584078,253493.72569866196,NO_SCOPF_50%_pmax_sub,50
63.606173929112664,33347.55244354545,14392.337323500002,0.43158601663090557,18,1206.7336072892408,2731.705739392012,0.5117831434567564,1.367201117744652,786755.829830079,402323.52881542995,NO_SCOPF_50%_pmax_sub,51
63.5845042470046,33510.0074520836,14000.6017635,0.4178036004175662,20,1166.624292632408,2701.7137130171895,0.5037665078412836,1.333918100013621,811811.8094673054,439794.077398284,NO_SCOPF_50%_pmax_sub,52
62.712489777614685,33862.57315742277,13817.632783500003,0.4080502896003678,20,1059.3314878284784,2590.8712510321557,0.4983397680488587,1.3039952514583864,839307.8557009471,442342.377943585,NO_SCOPF_50%_pmax_sub,53
61.58259886894129,34355.057144566614,13868.917926000002,0.40369363577651407,20,956.2509747860221,2452.8840447592775,0.4973826273970107,1.2910453347644315,865367.2867027051,425523.87217347097,NO_SCOPF_50%_pmax_sub,54
38.8689740421127,38184.72732879129,14268.461533500002,0.37366933147487946,14,490.598753682425,1980.282672356964,0.49777232040064867,1.2615103553944564,1033776.7419537636,209439.94684473984,NO_SCOPF_50%_pmax_sub,55
27.791681995729185,41765.80655874225,14802.897075463237,0.35442622315083133,17,491.7428563480535,1724.9938083659147,0.5027324000421937,1.2901271712671678,1205699.4215555582,229439.88914499286,NO_SCOPF_50%_pmax_sub,56
33.86551265904059,44005.31898786136,15566.18314770089,0.35373412818561184,21,525.8232989413932,1749.5127441946597,0.5048284995170874,1.3002624730904804,1283806.4169397866,234490.563291386,NO_SCOPF_50%_pmax_sub,57
