,36,37,38,39,41,42,54,55,60,61,62,63,65,66,67,68,69,109,113,114,116,117,120,121,122,123,124,125,126,127,128,129,130,131,134,136,137,138,139,141,145,148,150,155,158,159,161,162,163,187,188,189,207,209,227,236,239,269,275,284,285,286,287,290,291,292,293,296,298,300,301,303,319
2161,0.006392462058423776,-0.005322172589027343,-0.0020175697293995875,0.010134691817523364,0.07996764737372435,0.10880892751541262,0.05276012716812026,0.07987443884800495,-0.039027177138891506,0.05743148497562806,-0.05934967908237644,0.007976245894220099,0.1036902872621125,0.055880008042327914,0.19774377897432038,-0.1384084596659476,0.1905843133522468,-0.0616119136411133,-0.04816487565889085,-0.2358939736625213,0.008200351179792526,0.05244169565401839,0.023260443115037867,-0.0070238515830750034,-0.023435081522121363,0.3084426289230378,-0.23622813867703618,0.2532818519310996,-0.24596829861645003,-0.04381541416670311,-0.004462622604176358,-0.017629960089097462,-0.042161475730570344,0.02926820859837737,0.06264311977207788,-0.012520158237244885,0.08408373971419324,0.027020317782592507,-0.03871340181975843,0.013443757339134338,0.024566098803798446,0.00974004222892248,-0.018492386901807285,0.05229305073181983,-0.2639800620502902,-0.19840113293868633,0.015255679496068706,0.1285256007169515,0.05999187291661869,-0.2353895949488707,-0.08134500304869985,-0.003718797354762447,-0.00528013097192228,0.007990194190144448,0.009666423654712855,-0.0033088765366951615,-0.08135783522538427,0.06247644992286987,0.06287787340085994,0.06195304787583506,0.010155379617753722,0.023338675215961547,-0.0017101593097112028,-0.023520830976435928,0.06102340663079797,-0.007040119501782997,0.057113202110273646,0.06625656283385294,-0.03812072333695896,0.006092879882957017,0.010336854172830074,-0.0027087651184598905,-0.041263111194199745
2162,0.006821707806255331,-0.005082172197046208,-0.0019554404001248023,0.010217350557973025,0.0806553377714911,0.1087296088982693,0.05286536402013442,0.07919033607510152,-0.038863713957915165,0.05766419891360905,-0.0591819983786929,0.007978017756144803,0.1019153162353672,0.05387159998856078,0.1978675895633063,-0.1374716519921156,0.19108353025059135,-0.0611576611533678,-0.04862791096807232,-0.23481037258686463,0.008374070467075723,0.052338781800378424,0.023692438689960925,-0.006818640480838245,-0.023521622631815085,0.3070260061818945,-0.2360811912068025,0.2523101846154591,-0.24684521458635653,-0.04318223820423713,-0.004453525369000309,-0.01796100219274884,-0.04241442560336249,0.029572494730351378,0.06204581071220037,-0.012029070823008671,0.08484366967753205,0.02711345770831244,-0.03912662871132447,0.013994350312370504,0.025157565735790036,0.009981846279541027,-0.018318755695623218,0.0519225578025051,-0.26563999194662097,-0.19823718864934528,0.01481946549096914,0.12889284524254505,0.0598171879748446,-0.23453192349648855,-0.07990323068167156,-0.0037316880648130962,-0.005055883990339553,0.007961693986212789,0.009933695358954197,-0.003312919866972426,-0.07967201660173034,0.06289923872826504,0.06250004276584849,0.06153832654054618,0.010239438240610813,0.023471313147132553,-0.0019017158419686348,-0.023437775310422862,0.061409881582498604,-0.007158036564359473,0.05719699357210321,0.06577723827370455,-0.038804131844814266,0.006473819969762124,0.010616053735263881,-0.002402464783447283,-0.04145570418609324
2163,0.006873955632344326,-0.005166803129334956,-0.0016521154565300516,0.010165195853624596,0.0807096279498605,0.10836141715774335,0.05302130304572555,0.07959760832423617,-0.03907059144906489,0.05791619717941896,-0.05968064574660901,0.008041685341852772,0.10226125387730832,0.05480192760593592,0.19858255945582903,-0.13781399378815454,0.19085387560272654,-0.06172195940046091,-0.04871013032915047,-0.23486854189817258,0.008430901567181981,0.05241392773622269,0.023543510967937404,-0.006528339314389516,-0.02333424488425141,0.30741140605454814,-0.23612251476547808,0.2524442453531297,-0.24605217449057437,-0.04344189946626342,-0.004387090736551289,-0.018072299046786238,-0.04193011529487449,0.029544379841520425,0.06188363535512306,-0.012117218396283729,0.0847114302081844,0.027360881748348984,-0.03891700260920922,0.013980026511869224,0.02509194430909851,0.010071826764331496,-0.0181455365848017,0.052017249904357125,-0.26509633620587886,-0.1981415881334442,0.015057501137656897,0.12894841672023052,0.059970120534656404,-0.23501500008734563,-0.08017340569449723,-0.0037583148211921755,-0.004973252092235456,0.0080642105878347,0.00996579919115912,-0.0033154798527305646,-0.08006410730131867,0.06264613082878367,0.06272984164393963,0.060994936481220986,0.01029220809659196,0.02358138766245453,-0.0017281903006141843,-0.023206704811918402,0.061187264630980454,-0.0066737986066188635,0.05731785087395734,0.06546650837518572,-0.03869931485152993,0.006081775587459141,0.010664170978403437,-0.0024266274868228214,-0.041163486562251266
2164,0.006958787973475262,-0.0048810738307524144,-0.0018083519715538757,0.010297395932922157,0.0800012286842222,0.10848686266512922,0.05274709892886614,0.07941196672679182,-0.03898283976331618,0.05732103673887307,-0.05936997622831516,0.008077562216573051,0.1036413369705021,0.05598599432463446,0.1983067386038373,-0.13773807122255302,0.19039775927940555,-0.06159582029789408,-0.04860158955126371,-0.23458679350156073,0.008436093384557789,0.05207799216773062,0.023631638125587336,0.022477542140476182,-0.02351066704822426,0.3084519767210379,-0.23515810807958112,0.2523244269194079,-0.24528838500488476,-0.043548612683316,-0.00436226641091923,-0.01807959580762418,-0.042212898622975746,0.02955903240422645,0.06148773888564485,-0.011944814138205154,0.08491110690108261,0.027307378410489264,-0.03896939763738734,0.014044885498420034,0.025141334853790036,0.010065956688620968,-0.018102449810273508,0.05176267059017979,-0.2648330225218864,-0.1987762096420337,0.014805465760006239,0.1291681925433729,0.05987567185190288,-0.23427503868506985,-0.07962296181708077,-0.0037594184739722135,-0.0050197638751360435,0.008091164804750988,0.009979084851668107,-0.003347812824582804,-0.07954075493393849,0.06250722248299617,0.06293643227790817,0.06126723837371241,0.010235828970722468,0.023450141419530366,-0.001687272134572935,-0.023449416673078614,0.06163427375552263,0.022444462839000947,0.05737027885529721,0.06578176850963244,-0.03865088113796726,0.006363018483468672,0.010670325406089906,-0.002478227712624352,-0.04107781704625518
2165,0.006975314360359141,-0.005148505238868004,-0.0017937338969205457,0.010258148817714705,0.08031284554828534,0.10857668416642219,0.05254196422500078,0.07948635764046509,-0.0384345179484441,0.05714336701375115,-0.059332530601209556,0.008090840535537453,0.10327189857343498,0.05741026063106519,0.19845400179244058,-0.13734925857593192,0.1909166638594641,-0.061464066083393304,-0.04834306139063058,-0.23358766236534734,0.00841901538125805,0.05225630939128501,0.023657968193970542,-0.006771724583859989,-0.02353711838064694,0.3065742395752411,-0.23622883878122977,0.2523351934195401,-0.245459058501355,-0.04302118387065178,-0.004372928919642983,-0.018071657447711442,-0.042222709475697597,0.029550755449033208,0.06173513970304875,-0.01195163738733968,0.08490044152885473,0.027266493440363217,-0.03911990841862753,0.014009608873573373,0.025211486261367187,0.010067486452822827,-0.017882568512827338,0.05185791441648067,-0.26492243795881765,-0.19808760716007692,0.015002271798362752,0.12851807441827057,0.05970748441510971,-0.2338999825691751,-0.07907506177325285,-0.0037938492836595713,-0.004853789186531384,0.00809983479061269,0.009970236251302358,-0.0033650234017483,-0.07918100047157858,0.06252539639130203,0.06240391690217069,0.06106996867921458,0.010277092170413987,0.023557703091309005,-0.0016493076233349744,-0.023611260790674826,0.06160022474877294,0.022587062697792714,0.05703545602011458,0.06556061127929977,-0.038512924688226174,0.006556263417058779,0.010686907862420169,-0.0023738627382647423,-0.04109295985546835
2166,-4.080370576834891e-05,1.459874901875081e-05,-3.741716064978432e-05,-9.354983161207103e-05,-1.9318299073783517e-05,0.00012313948105119316,-4.224116182237968e-06,-5.827320968379014e-05,-5.853806848865227e-05,0.00014938446652078277,7.637374239883082e-07,6.264661495850488e-05,0.0006553845566380488,0.0001062604838036077,0.001529845097335639,-0.00031889625921050364,0.00010038885198317761,-7.89640138473805e-05,-7.197663533058104e-05,9.773598648228978e-06,-0.00010848685318692781,0.00040634336997797635,2.5900320707919842e-05,-0.00011187619508535118,0.00030143547154364985,-8.716354184970668e-05,-0.00032388568024440854,0.00047803627383407606,-0.0002870632410866812,-0.0001637468542851617,1.210486209926438e-05,-2.334543939286207e-05,3.055145434659158e-05,-0.0002080265586975094,0.0001936395260653975,-2.339215757571058e-06,0.0006519631953811388,0.0001928632508286643,3.596717353151107e-05,-0.00018087706097237233,-0.0002710021397121468,-0.0001022980137069542,5.617714240014147e-05,-7.404884124729466e-05,0.0004168637399597313,-0.0015090777394443872,0.00010423559645324508,-0.00024351322232273907,-0.00010809824975664186,1.090414842004875e-05,1.331444282868073e-05,-1.661966847451986e-05,1.7254140611198382e-05,5.1223642344540264e-05,-8.600849041741286e-05,2.629787069478149e-05,-0.0002601159962896916,8.21267366704994e-05,7.545344371955178e-05,0.00021802421199985583,-0.00010378974982851345,-4.049896635366372e-06,9.572312318823246e-06,0.00011974010696371144,7.941635342549194e-05,3.153593243535123e-05,1.0914869679122931e-06,0.0002628757827161878,3.365611226567534e-05,-1.9820950245022395e-05,-0.00013412323448697036,8.952775076870659e-06,4.475707558195179e-05
2167,4.416595764917713e-05,-1.2116708296370488e-05,5.844037987179201e-05,7.979150795317099e-05,0.00020928545399907263,0.0002878156152036538,0.00023313840780998308,0.00023363850916911541,-8.574516043302346e-05,0.0003199106990921713,-0.000176883040076689,4.408632693737054e-05,0.0004485458997363972,7.267371689088712e-05,0.0010660513136600313,-0.0005092897684215265,0.0009666257585691862,-9.996723439962005e-05,-0.00011328896502845141,-0.001078120561694496,7.154381006632546e-05,0.00027748312270069935,0.00023568904850153303,0.00021825543666489062,-0.00019942501894700709,0.0009037118921880605,-0.000532976114808338,0.0012615126269306849,-0.0006435795589345835,-0.0002556017890223244,2.9392524637227707e-05,-0.0001250956382411154,-9.716302715912805e-05,0.00021903622912210284,0.0003224048779744195,-6.209225415381182e-05,0.0004250056735105801,0.00011285854858206963,-0.0001300577203873202,0.00010639301642396911,0.0002198576534928159,8.701183198722766e-05,-3.148259356602345e-05,0.00021764885959115528,-0.0009635743234660366,-0.001048074736883147,7.005769921612562e-05,0.00048119277545533305,0.00025882652510533213,-0.0010345027641644735,-0.0004160098549876191,-2.6972656784456874e-05,7.729555873753887e-06,4.437706525774604e-05,8.537069708036475e-05,-2.6424141661251323e-05,-0.00041827456156169553,0.00015465176390821049,0.00014339265876302362,0.00032331367759589686,7.68352389715249e-05,0.00023341327060302563,5.837749421735546e-05,-0.0002014874818690022,7.415463507025636e-05,0.00023645219559179553,0.00024412380213296558,0.0003406826466262524,-0.00011659680514604175,2.586661041952488e-05,9.189706030526488e-05,6.584082353992051e-05,-0.00013138311213020513
2168,-0.12713663417012733,0.08367971848076391,0.08331467286616419,0.09848895849974419,0.07866867148995695,0.12494903397804892,0.17071972419740977,0.05384986258323139,-0.02703342242424679,0.10376440973482547,-0.05514905880846529,0.007691975418460465,0.008917843463955051,0.09006327563063458,0.11233938940897907,-0.048012767068373735,0.15367804749760902,-0.03017318979747,-0.020744139417190874,-0.10572207439322384,-0.08559012887459873,0.0758846371289146,-0.018329216199518276,-0.0172349364358196,0.020971125994135722,0.34800294093099265,-0.20069005042025131,0.1724555730285939,-0.24175892903590349,-0.10919068955660713,0.03394776611682802,-0.008601975647054961,-0.02451307272834257,0.002062721723245147,-0.06332073423754238,-0.015257583427196115,-0.12760664393877694,-0.19946489855661595,0.02689984778374915,-0.02636891956389437,0.021461122894754325,0.11569762752442818,0.05127763609679239,0.027424611435296477,-0.20312247263981895,-0.1121741818991904,0.06231886890470291,0.09734443351092617,0.05012067977029403,-0.10617395920222276,-0.013652253733383331,0.06039167910469913,0.08295062169054855,0.007987256478790368,0.11518810229630137,0.044770093547405916,-0.013781753159663948,0.07326127033630823,0.07358836766786869,-0.06274921373570938,0.09839692264895913,-0.018246774966026155,0.08229269043662303,0.02112123647187626,0.029552977304993955,-0.017457335592364526,0.10378774275782461,-0.06723888580777897,0.026946714261692307,-0.08879710360482292,0.12301569005764776,0.087329067289808,0.028473866240198424
2169,-0.060699770340729035,0.0660910565208529,0.06507838381151133,0.06848532487195987,-0.0002505949898751506,0.00032226240246277624,0.09249611837315262,-0.017493242015557662,0.01246198854816643,0.042104764666261604,0.0006159211258245899,0.0010131565163775482,0.04284680863333316,-0.012413213045723633,0.02229366793089167,-0.05675909917858196,0.01098279557158339,0.03957832477477455,0.01291957074166501,-0.06302479252427703,-0.031751166884262966,0.023986492473641586,0.0381279843737753,0.04135041075162678,-0.02507239320591087,0.021174419385598834,0.025429203590717042,0.017837429492170803,0.003952778373980785,-0.051547127052154036,0.028430482906287993,-0.021797837493525766,0.007517663491492526,0.040101432485771096,-0.040234308799506596,-0.006639204489568887,-0.07746368233270788,-0.0936892042139863,0.02771534622912072,0.02367816768594445,0.051175987381146655,0.08541585706289796,0.04626039257769818,-0.011191053736226596,0.005636396611366614,-0.022422774389459537,0.04165272160265908,-0.017863993329200908,-0.0003482216088802958,-0.06298911360546046,-0.04729870719912836,0.030122475379429647,0.06544646768998852,0.0009926001747365164,0.0844092747288164,0.02156009188016862,-0.04727331819752284,0.000596533256409124,0.0005975182734337838,-0.03988457250014356,0.06846352625421849,0.03810740288097159,0.06451677952329685,-0.025098568415764876,-0.03955146819595731,0.04136665575913092,0.042110830103029226,-0.04254259409608906,0.02748515148636198,-0.07013557813291828,0.09086694409614729,0.06890869960635461,0.029164628737896135
